7210 64 70	100 110
1 1 1.500000  -22.112760 -5.427275 0  -2.139402 -41.512357 0  1.877511 0 0.919151  9.725480e-06
1 1 1.500000  -25.538064 31.734161 0  2.253835 -11.114743 0  0.783786 0 1.043431  1.678480e-05
0 1 1.000000  47.873039 -4.536214 0  3.093140 -21.112005 0  4.849530 0 0.735264  8.389384e-06
1 1 1.500000  9.372315 -3.100045 0  2.448335 -42.356585 0  0.956150 0 0.189243  6.663217e-06
1 1 1.500000  29.229812 -41.528401 0  7.500224 -86.482192 0  1.732851 0 0.348981  1.431394e-06
1 1 1.500000  -33.963756 43.737716 0  -2.265676 -1.916553 0  -4.482368 0 0.764148  1.332785e-05
0 1 1.000000  49.304878 -10.526263 0  -1.274943 -15.266777 0  0.433412 0 0.274038  5.117782e-06
1 1 1.500000  8.129428 0.560602 0  1.893275 -38.399846 0  1.864651 0 0.512641  7.297818e-06
1 1 1.500000  7.208653 50.169794 0  4.821115 -0.202365 0  3.123871 0 0.604725  7.372485e-06
0 1 1.000000  -45.451223 0.144963 0  10.912657 -19.750238 0  2.322574 0 0.329557  7.810521e-06
1 1 1.500000  -18.309477 12.417735 0  -1.812855 -25.954297 0  2.045412 0 0.488200  8.137971e-06
1 1 1.500000  -8.935745 3.186381 0  -1.536824 -39.350620 0  4.751442 0 0.739936  9.781650e-06
0 1 1.000000  -47.164217 37.832385 0  1.072274 -5.220621 0  1.723288 0 0.410931  1.004430e-05
0 1 1.000000  48.696156 30.972451 0  -0.117181 -4.108163 0  5.054439 0 0.592781  1.124985e-05
0 1 1.000000  37.859789 -16.989145 0  0.911202 -45.664351 0  4.754191 0 1.350998  9.185574e-06
1 1 1.500000  -14.830939 39.697695 0  -0.574297 -7.943794 0  4.580123 0 0.515778  1.009517e-05
1 1 1.500000  -30.648484 -4.940963 0  -3.544078 -42.048928 0  1.640257 0 0.241835  4.710009e-06
1 1 1.500000  1.257864 -37.551237 0  5.311803 -76.770364 0  2.762293 0 0.473260  3.140719e-06
0 1 1.000000  42.342827 -12.060085 0  -0.308679 -34.709626 0  4.873568 0 0.209471  4.872292e-06
0 1 1.000000  37.194576 -8.304685 0  2.745970 -45.189422 0  4.750251 0 0.398815  5.736584e-06
1 1 1.500000  -4.005244 -11.520046 0  4.779466 -48.893768 0  5.587948 0 0.501450  6.450117e-06
