6472 64 70	100 110
0 1 1.000000  32.452913 -4.000020 0  -1.801823 -26.828137 0  1.714013 0 0.154629  3.418617e-06
0 1 1.000000  35.252594 14.898690 0  0.515685 -17.145776 0  1.205764 0 0.297783  5.652740e-06
0 1 1.000000  -38.010284 33.945217 0  0.790813 -8.572863 0  2.768329 0 0.491399  7.555508e-06
0 1 1.000000  5.080800 -26.961025 0  0.926040 -42.440853 0  -0.855761 0 0.302031  2.714719e-06
0 1 1.000000  20.817138 16.729098 0  -1.083291 -20.003548 0  1.646879 0 0.844297  8.082905e-06
0 1 1.000000  -44.152240 -20.525768 0  -2.081841 -35.611034 0  5.275111 0 0.385065  4.446129e-06
0 1 1.000000  -8.367628 -5.841721 0  0.644906 -30.964681 0  -1.680207 0 0.768441  6.314429e-06
0 1 1.000000  17.949711 -33.925496 0  4.398864 -49.745323 0  -0.893934 0 0.716317  2.057419e-06
0 1 1.000000  2.693356 4.161302 0  -1.777742 -24.562576 0  4.466012 0 0.801497  7.750440e-06
0 1 1.000000  -14.706128 9.850004 0  -0.618632 -21.832853 0  1.779267 0 0.793523  6.617243e-06
0 1 1.000000  2.404616 -6.966804 0  -0.843672 -27.549257 0  -1.889974 0 0.885261  5.693839e-06
0 1 1.000000  -35.223987 21.096150 0  0.076750 -14.128198 0  1.783308 0 0.460081  5.972101e-06
0 1 1.000000  -11.820157 5.437227 0  -1.370242 -25.909363 0  -1.607836 0 0.257114  4.458916e-06
0 1 1.000000  27.365242 -32.360822 0  3.143041 -52.545149 0  2.345069 0 1.006993  4.046929e-06
0 1 1.000000  23.509982 31.377066 0  -2.611712 -8.602321 0  1.453938 0 0.889503  8.106716e-06
0 1 1.000000  8.438231 -3.294097 0  -1.755667 -27.745772 0  1.396505 0 1.227913  7.634137e-06
0 1 1.000000  -11.723991 -45.128437 0  -1.427257 -59.184269 0  2.383599 0 0.589992  1.875268e-07
0 1 1.000000  -11.324476 11.136153 0  0.429666 -20.543656 0  1.426657 0 0.271662  5.070638e-06
0 1 1.000000  -3.614548 -28.716599 0  -3.194574 -45.477199 0  -1.555553 0 0.563660  2.863393e-06
