5920 64 70	100 110
0 1 1.000000  22.819468 7.544395 0  0.963585 -20.158584 0  -1.457288 0 0.968309  9.148839e-06
0 1 1.000000  30.991525 -2.110578 0  1.293369 -26.305460 0  1.398560 0 0.418427  5.038593e-06
0 1 1.000000  1.835874 47.756186 0  1.885264 0.596735 0  -0.208854 0 0.909798  9.845053e-06
0 1 1.000000  37.574405 19.226088 0  2.522916 -9.568097 0  4.654432 0 0.225904  4.359385e-06
1 1 1.500000  2.336009 -0.309266 0  0.888920 -26.736761 0  1.493194 0 0.713262  6.364140e-06
1 1 1.500000  11.131399 -31.409701 0  -0.035369 -45.649780 0  1.399879 0 0.481012  2.729481e-06
0 1 1.000000  -27.400384 31.014353 0  -1.943714 -12.775218 0  4.249320 0 0.333616  6.940445e-06
0 1 1.000000  -11.496010 40.383194 0  1.402952 -2.552839 0  1.526864 0 0.725012  7.670948e-06
0 1 1.000000  -19.639583 16.158679 0  -2.768772 -15.087615 0  -1.308607 0 1.023031  8.856229e-06
1 1 1.500000  0.380596 -11.521279 0  -0.718446 -29.538966 0  -2.643250 0 0.436980  4.327573e-06
0 1 1.000000  -45.961955 -32.311905 0  2.649924 -40.312042 0  -2.524586 0 0.324150  1.759816e-06
0 1 1.000000  -21.518365 35.286276 0  -9.121446 -0.505540 0  2.288616 0 0.595892  7.380474e-06
0 1 1.000000  19.524244 -34.533229 0  5.877464 -46.530028 0  3.068678 0 0.588347  1.493436e-06
0 1 1.000000  -27.911855 21.365043 0  -2.630386 -12.923839 0  2.020432 0 0.562004  6.004210e-06
0 1 1.000000  25.161565 -44.417081 0  4.252695 -53.299509 0  1.484350 0 0.440406  5.562614e-07
0 1 1.000000  -28.265344 -23.015119 0  -0.427047 -32.362078 0  4.678040 0 0.350960  3.137619e-06
0 1 1.000000  17.741770 27.666709 0  3.499532 -10.794061 0  1.709026 0 0.506387  5.450909e-06
0 1 1.000000  -22.522551 -12.514168 0  -0.366849 -33.170765 0  -1.347256 0 0.712968  5.161030e-06
1 1 1.500000  -13.664651 -26.047683 0  0.599977 -43.554635 0  -0.114725 0 0.627727  3.656592e-06
