0	0	2199	0	0.0104778	0	0	2199	2199	0	0	0	70	15795	5
1.00003	32769	3068	0	0.00707608	0	0	3068	3068	0	0	0	70	15845	5
2.00006	65538	4199	0	0.0363181	0	0	4199	4199	0	0	0	70	15958	5
3.00009	98307	6023	0	0.205866	0	0	6023	6023	0	0	0	70	16147	5
4.00012	131076	6019	0	0.38791	0	0	6019	6019	0	0	0	70	16384	5
5.00015	163845	5756	0	0.52103	0	0	5756	5756	0	0	0	70	16649	5
6.00018	196614	6078	0	0.580808	0	0	6078	6078	0	0	0	70	16921	5
7.00021	229383	6059	0	0.600993	0	0	6059	6059	0	0	0	70	17193	5
8.00024	262152	5887	0	0.625727	0	0	5887	5887	0	0	0	70	17467	5
9.00027	294921	6036	0	0.630609	0	0	6036	6036	0	0	0	70	17739	5
10.0003	327690	6039	0	0.628983	0	0	6039	6039	0	0	0	70	18011	5
11.0003	360459	5951	0	0.63459	0	0	5951	5951	0	0	0	70	18294	5
12.0004	393228	5992	0	0.649092	0	0	5992	5992	0	0	0	70	18573	5
13.0004	425997	5995	0	0.648872	0	0	5995	5995	0	0	0	70	18857	5
14.0004	458766	5947	0	0.667589	0	0	5947	5947	0	0	0	70	19141	5
15.0005	491535	6023	0	0.66273	0	0	6023	6023	0	0	0	70	19413	5
16.0005	524304	5992	0	0.650539	0	0	5992	5992	0	0	0	70	19687	5
17.0005	557073	6003	0	0.650611	0	0	6003	6003	0	0	0	70	19964	5
18.0005	589842	6012	0	0.631948	0	0	6012	6012	0	0	0	70	20235	5
19.0006	622611	5992	0	0.63153	0	0	5992	5992	0	0	0	70	20509	5
20.0006	655380	5974	0	0.627492	0	0	5974	5974	0	0	0	70	20788	5
21.0006	688149	6014	0	0.635542	0	0	6014	6014	0	0	0	70	21069	5
22.0007	720918	5960	0	0.629273	0	0	5960	5960	0	0	0	70	21346	5
23.0007	753687	5983	0	0.6496	0	0	5983	5983	0	0	0	70	21618	5
24.0007	786456	5983	0	0.667073	0	0	5983	5983	0	0	0	70	21887	5
25.0008	819225	5998	0	0.67307	0	0	5998	5998	0	0	0	70	22156	5
26.0008	851994	6010	0	0.679845	0	0	6010	6010	0	0	0	70	22427	5
27.0008	884763	5974	0	0.668409	0	0	5974	5974	0	0	0	70	22700	5
28.0009	917532	5960	0	0.673475	0	0	5960	5960	0	0	0	70	22973	5
29.0009	950301	5983	0	0.681882	0	0	5983	5983	0	0	0	70	23247	5
30.0009	983070	5947	0	0.679875	0	0	5947	5947	0	0	0	70	23525	5
31.0009	1015839	5990	0	0.661063	0	0	5990	5990	0	0	0	70	23818	5
32.001	1048608	5965	0	0.652414	0	0	5965	5965	0	0	0	70	24091	5
33.001	1081377	6022	0	0.633728	0	0	6022	6022	0	0	0	70	24366	5
34.001	1114146	5984	0	0.627027	0	0	5984	5984	0	0	0	70	24638	5
35.0011	1146915	5976	0	0.65106	0	0	5976	5976	0	0	0	70	24908	5
36.0011	1179684	6017	0	0.651794	0	0	6017	6017	0	0	0	70	25189	5
37.0011	1212453	6006	0	0.6583	0	0	6006	6006	0	0	0	70	25459	5
38.0012	1245222	5980	0	0.667436	0	0	5980	5980	0	0	0	70	25738	5
39.0012	1277991	5951	0	0.642195	0	0	5951	5951	0	0	0	70	26019	5
40.0012	1310760	5992	0	0.650858	0	0	5992	5992	0	0	0	70	26294	5
41.0013	1343529	6003	0	0.64889	0	0	6003	6003	0	0	0	70	26572	5
42.0013	1376298	5987	0	0.654377	0	0	5987	5987	0	0	0	70	26853	5
42.6306	1441835	6149	0	0.643246	0	0	6149	6149	0	0	0	70	27368	5
43.6306	1507372	6213	0	0.65918	0	0	6213	6213	0	0	0	70	27926	5
44.6307	1572909	6264	0	0.663987	0	0	6264	6264	0	0	0	70	28530	5
45.6307	1638446	6282	0	0.655831	0	0	6282	6282	0	0	0	70	29142	5
46.6307	1703983	6283	0	0.679484	0	0	6283	6283	0	0	0	70	29769	5
47.6307	1769520	6349	0	0.672922	0	0	6349	6349	0	0	0	70	30389	5
48.6307	1835057	6281	0	0.669817	0	0	6281	6281	0	0	0	70	31002	5
49.6307	1900594	6290	0	0.662236	0	0	6290	6290	0	0	0	70	31622	5
50.6308	1966131	6235	0	0.641995	0	0	6235	6235	0	0	0	70	32241	5
51.6308	2031668	6315	0	0.638939	0	0	6315	6315	0	0	0	70	32860	5
52.6308	2097205	6285	0	0.646097	0	0	6285	6285	0	0	0	70	33487	5
53.6308	2162742	6298	0	0.655739	0	0	6298	6298	0	0	0	70	34106	5
54.6308	2228279	6310	0	0.66391	0	0	6310	6310	0	0	0	70	34716	5
55.6308	2293816	6286	0	0.691842	0	0	6286	6286	0	0	0	70	35334	5
56.6308	2359353	6339	0	0.691423	0	0	6339	6339	0	0	0	70	35957	5
57.6309	2424890	6282	0	0.696344	0	0	6282	6282	0	0	0	70	36584	5
58.6309	2490427	6292	0	0.674627	0	0	6292	6292	0	0	0	70	37196	5
59.6309	2555964	6251	0	0.666966	0	0	6251	6251	0	0	0	70	37814	5
60.6309	2621501	6272	0	0.678997	0	0	6272	6272	0	0	0	70	38433	5
61.6309	2687038	6305	0	0.690242	0	0	6305	6305	0	0	0	70	39056	5
62.6309	2752575	6289	0	0.7032	0	0	6289	6289	0	0	0	70	39683	5
63.631	2818112	6258	0	0.682514	0	0	6258	6258	0	0	0	70	40309	5
64.631	2883649	6300	0	0.651635	0	0	6300	6300	0	0	0	70	40970	5
65.631	2949186	6253	0	0.647822	0	0	6253	6253	0	0	0	70	41611	5
66.631	3014723	6278	0	0.654373	0	0	6278	6278	0	0	0	70	42248	5
67.631	3080260	6321	0	0.659059	0	0	6321	6321	0	0	0	70	42879	5
68.631	3145797	6223	0	0.670939	0	0	6223	6223	0	0	0	70	43495	5
69.631	3211334	6285	0	0.683448	0	0	6285	6285	0	0	0	70	44123	5
70.6311	3276871	6316	0	0.693806	0	0	6316	6316	0	0	0	70	44745	5
71.6311	3342408	6234	0	0.705622	0	0	6234	6234	0	0	0	70	45360	5
