0.000000 0.000000 413248 -1	18 1 1.000000  -3.143811 26.906055 0  0.000000 0.000000 0  1.912053 0 0.658911  0.000000e+00
0.000000 0.000000 413249 -1	19 1 1.000000  16.899656 45.058950 0  0.000000 0.000000 0  0.446651 0 0.391018  0.000000e+00
0.000000 0.000000 413250 -1	20 1 1.000000  -3.654172 35.227215 0  1.677112 1.670320 0  1.352077 0 0.460340  2.279103e-06
0.000000 0.000000 413251 -1	21 1 1.000000  -20.852555 -4.715741 0  -0.541790 1.887750 0  1.867580 0 0.563296  1.868738e-06
0.000000 0.000000 413252 -1	22 1 1.000000  45.517296 20.346886 0  0.000000 0.000000 0  2.026601 0 0.452773  0.000000e+00
0.000000 0.000000 413253 -1	23 1 1.000000  0.954318 26.959266 0  0.000000 0.000000 0  0.989196 0 0.344292  0.000000e+00
0.000000 0.000000 413254 -1	24 1 1.000000  8.534282 -15.905762 0  0.231891 0.746729 0  0.000089 0 0.669317  8.417357e-07
0.000000 0.000000 413255 -1	25 1 1.000000  8.556304 33.425517 0  -0.442242 1.904434 0  2.775159 0 0.365129  1.406064e-06
0.000000 0.000000 413256 -1	26 1 1.000000  19.387066 26.246043 0  0.000000 0.000000 0  0.213651 0 0.635296  0.000000e+00
0.000000 0.000000 413257 -1	27 1 1.000000  20.907023 10.053115 0  1.350404 -0.589480 0  2.391183 0 0.484056  1.360238e-06
0.000000 0.000000 413258 -1	28 1 1.000000  -15.644770 33.701981 0  -0.000008 -0.057763 0  2.360045 0 0.510795  4.183389e-08
0.000000 0.000000 413259 -1	29 1 1.000000  -0.337541 -2.186130 0  -0.239208 0.009069 0  0.741972 0 0.392670  1.546265e-07
0.000000 0.000000 413260 -1	30 1 1.000000  9.161516 -20.801844 0  0.000000 0.000000 0  2.017967 0 0.565659  0.000000e+00
0.000000 0.000000 413261 -1	31 1 1.000000  5.858822 -8.007938 0  0.000000 0.000000 0  1.744378 0 0.542025  0.000000e+00
0.000000 0.000000 413262 -1	32 1 1.000000  4.586351 37.763086 0  0.000000 0.000000 0  1.168169 0 0.423497  0.000000e+00
0.000000 0.000000 413263 -1	33 1 1.000000  -11.100623 14.471944 0  0.000000 0.000000 0  3.038315 0 0.507811  0.000000e+00
0.000000 0.000000 413264 -1	34 1 1.000000  2.271001 -3.506012 0  0.000000 0.000000 0  3.083760 0 0.333976  0.000000e+00
0.000000 0.000000 413265 -1	35 1 1.000000  -38.796452 -4.356773 0  0.000000 0.000000 0  1.039144 0 0.492419  0.000000e+00
0.000000 0.000000 413266 -1	36 1 1.000000  35.865120 -16.531319 0  0.000000 0.000000 0  0.824293 0 0.428443  0.000000e+00
0.000000 0.000000 413267 -1	37 1 1.000000  -31.143379 -44.192283 0  -1.182980 -0.689687 0  2.700995 0 0.461216  1.276414e-06
0.000000 0.000000 413268 -1	38 1 1.000000  -1.926459 43.590309 0  0.000000 0.000000 0  1.057442 0 0.658529  0.000000e+00
0.000000 0.000000 413269 -1	39 1 1.000000  34.283186 41.051329 0  0.000000 0.000000 0  2.984826 0 0.392211  0.000000e+00
0.000000 0.000000 413270 -1	40 1 1.000000  24.868882 22.144654 0  0.000000 0.000000 0  1.563202 0 0.438310  0.000000e+00
