25.0
       0.273,        0.916,        0.268,        0.898,        0.264,        0.905,        0.273,        0.923,        0.84 ,        0.882,        0.9  ,        0.878
       0.273,        0.928,        0.261,        0.909,        0.269,        0.924,        0.28 ,        0.917,        0.86 ,        0.887,        0.908,        0.86 
       0.268,        0.915,        0.233,        0.907,        0.237,        0.889,        0.242,        0.894,        0.848,        0.855,        0.864,        0.859
       0.267,        0.938,        0.276,        0.931,        0.275,        0.918,        0.306,        0.919,        0.868,        0.901,        0.906,        0.865
       0.272,        0.839,        0.226,        0.836,        0.224,        0.823,        0.235,        0.832,        0.767,        0.804,        0.84 ,        0.801
       0.269,        0.866,        0.262,        0.845,        0.242,        0.858,        0.271,        0.845,        0.797,        0.821,        0.855,        0.842
       0.28 ,        0.856,        0.247,        0.855,        0.231,        0.832,        0.25 ,        0.841,        0.774,        0.809,        0.841,        0.816
       0.279,        0.849,        0.267,        0.855,        0.257,        0.849,        0.261,        0.844,        0.787,        0.82 ,        0.847,        0.803

