24.9
       0.273,        1.456,        0.742,        1.374,        0.969,        1.331,        1.08 ,        1.289,        1.324,        1.273,        1.378,        1.258
       0.286,        1.351,        0.32 ,        1.327,        0.937,        1.254,        0.867,        1.198,        1.264,        1.139,        1.311,        1.214
       0.283,        1.37 ,        0.242,        1.334,        0.25 ,        1.249,        0.998,        1.175,        1.266,        1.111,        1.311,        1.23 
       0.289,        1.398,        0.263,        1.354,        0.374,        1.279,        0.979,        1.21 ,        1.283,        1.184,        1.336,        1.254
       0.285,        1.379,        0.236,        1.303,        0.233,        1.258,        0.546,        1.202,        1.252,        1.169,        1.336,        1.25 
       0.295,        1.405,        0.269,        1.359,        0.25 ,        1.297,        0.821,        1.209,        1.29 ,        1.198,        1.364,        1.343
       0.289,        1.416,        0.277,        1.401,        0.25 ,        1.35 ,        0.935,        1.224,        1.314,        1.208,        1.347,        1.346
       0.284,        1.484,        0.29 ,        1.48 ,        0.278,        1.429,        1.168,        1.341,        1.41 ,        1.309,        1.416,        1.3  

