25.0
       0.275,        0.266,        0.245,        0.264,        0.239,        0.281,        0.245,        0.303,        0.305,        0.281,        0.335,        0.283
       0.25 ,        0.285,        0.255,        0.283,        0.259,        0.287,        0.28 ,        0.299,        0.337,        0.323,        0.329,        0.283
       0.255,        0.255,        0.223,        0.252,        0.231,        0.249,        0.234,        0.257,        0.286,        0.243,        0.302,        0.262
       0.27 ,        0.293,        0.272,        0.301,        0.268,        0.301,        0.297,        0.313,        0.345,        0.334,        0.354,        0.284
       0.261,        0.237,        0.219,        0.217,        0.209,        0.215,        0.22 ,        0.221,        0.211,        0.204,        0.229,        0.227
       0.262,        0.267,        0.246,        0.273,        0.234,        0.266,        0.278,        0.273,        0.284,        0.287,        0.286,        0.317
       0.27 ,        0.246,        0.237,        0.258,        0.233,        0.238,        0.242,        0.238,        0.236,        0.247,        0.247,        0.268
       0.268,        0.261,        0.259,        0.269,        0.243,        0.257,        0.271,        0.279,        0.279,        0.245,        0.256,        0.269

