7246 64 70	100 110
1 1 1.500000  -15.793410 28.119102 0  0.920449 -7.946235 0  1.383172 0 0.237672  7.002476e-06
1 1 1.500000  -26.157632 17.829885 0  1.136497 -21.588943 0  0.317491 0 0.760956  1.145619e-05
1 1 1.500000  34.632294 -16.213030 0  5.522812 -53.214018 0  0.387461 0 0.835823  7.047792e-06
1 1 1.500000  0.986258 4.145404 0  2.446103 -36.877038 0  -1.283682 0 0.491058  8.525307e-06
1 1 1.500000  38.168564 -11.824568 0  6.992820 -51.786584 0  -1.519022 0 0.644237  6.983231e-06
1 1 1.500000  41.299089 -5.544379 0  -0.485497 -35.636388 0  1.304561 0 0.650393  8.531970e-06
1 1 1.500000  38.300469 38.490758 0  -5.296133 -4.727709 0  2.523482 0 1.203459  1.809244e-05
1 1 1.500000  -11.749165 5.299150 0  1.972923 -32.081677 0  0.805773 0 0.481033  1.112231e-05
1 1 1.500000  -10.216347 -41.962519 0  -6.517849 -91.350997 0  -0.723466 0 0.437524  1.697030e-06
1 1 1.500000  -19.949280 12.080637 0  -1.704168 -25.847127 0  -1.223033 0 0.838370  1.127851e-05
1 1 1.500000  10.901861 27.840351 0  -1.177930 -16.282908 0  0.260337 0 0.707437  1.234257e-05
1 1 1.500000  8.878629 26.689053 0  -0.178358 -24.402021 0  -1.836245 0 0.595259  1.056362e-05
1 1 1.500000  5.250874 -33.588436 0  -2.059478 -81.392990 0  1.370456 0 0.339668  2.978950e-06
1 1 1.500000  -40.742291 -8.773813 0  0.297022 -45.176078 0  1.264488 0 0.455757  8.424305e-06
1 1 1.500000  2.101063 23.259475 0  -1.117632 -19.462647 0  1.246230 0 0.545695  1.156107e-05
1 1 1.500000  -8.488220 -8.399975 0  3.082724 -43.201777 0  1.424948 0 0.661266  9.570196e-06
1 1 1.500000  -21.694391 28.788618 0  -2.440595 -17.462059 0  0.010291 0 0.794331  1.238065e-05
1 1 1.500000  48.836828 -30.094813 0  -0.237249 -65.729281 0  -1.610250 0 0.677848  4.718463e-06
1 1 1.500000  -3.199418 28.912511 0  2.717993 -14.559965 0  0.411376 0 0.750107  1.169482e-05
1 1 1.500000  4.631820 -14.014554 0  3.319927 -49.980937 0  1.413598 0 0.436772  5.723828e-06
1 1 1.500000  22.390220 -3.871533 0  -1.564751 -37.380897 0  -4.562461 0 0.292910  7.411249e-06
1 1 1.500000  39.488562 -12.456573 0  5.932052 -49.980398 0  -1.359524 0 0.581476  6.521779e-06
1 1 1.500000  7.787768 20.196539 0  -0.794823 -23.695099 0  -0.045749 0 0.743140  1.105736e-05
1 1 1.500000  36.485278 -40.335204 0  -0.215291 -90.446769 0  -1.920627 0 0.552115  1.852760e-06
1 1 1.500000  16.137889 24.367129 0  -3.225502 -16.966915 0  0.868643 0 0.945075  1.720587e-05
1 1 1.500000  36.857141 45.669513 0  3.335491 1.126478 0  3.845243 0 0.726152  1.496204e-05
1 1 1.500000  -9.793490 -6.038090 0  -1.043670 -44.111206 0  1.583368 0 0.482527  5.971589e-06
1 1 1.500000  8.015535 1.043965 0  1.763238 -37.030262 0  1.477525 0 0.459187  8.024499e-06
1 1 1.500000  -30.589683 -0.717483 0  2.192212 -38.047174 0  2.357008 0 0.936461  1.181312e-05
1 1 1.500000  3.662946 30.040985 0  2.481839 -16.078565 0  -1.477229 0 0.631317  1.129656e-05
1 1 1.500000  7.486575 14.763270 0  -0.333007 -16.660123 0  -0.709178 0 0.284790  8.145008e-06
1 1 1.500000  25.885003 20.167090 0  -0.803612 -23.740257 0  -0.615750 0 0.835595  1.577815e-05
1 1 1.500000  -17.872888 10.742907 0  1.420257 -24.763062 0  -1.036153 0 0.649837  1.201107e-05
1 1 1.500000  -27.875198 22.027937 0  -2.015484 -22.133021 0  -1.218570 0 0.889519  1.411873e-05
1 1 1.500000  45.783389 16.330745 0  0.032866 -16.999922 0  -1.902738 0 0.318424  1.051641e-05
1 1 1.500000  37.957786 14.515014 0  0.461231 -25.736777 0  -0.895103 0 1.001767  1.496244e-05
1 1 1.500000  -1.756809 25.040996 0  0.812036 -16.099789 0  -4.382036 0 0.392262  9.733256e-06
1 1 1.500000  36.526875 34.582910 0  -1.134943 -8.615491 0  3.403098 0 0.409583  7.972228e-06
1 1 1.500000  -22.480795 45.906557 0  -1.399817 1.212534 0  0.063848 0 0.396617  1.083383e-05
1 1 1.500000  18.424859 -21.788374 0  -1.402076 -56.993670 0  -2.611410 0 0.330104  5.282430e-06
1 1 1.500000  29.289776 -6.070092 0  0.035485 -41.886932 0  1.546429 0 0.662750  7.690781e-06
1 1 1.500000  -48.709577 -30.693548 0  0.835772 -66.594812 0  1.981012 0 0.343207  3.174776e-06
1 1 1.500000  16.664118 28.385149 0  -1.997695 -13.239959 0  -2.152492 0 0.402756  1.004003e-05
1 1 1.500000  31.590471 -27.856481 0  -1.499916 -55.813622 0  -2.179319 0 0.262225  3.534668e-06
1 1 1.500000  43.997099 7.905888 0  4.748793 -27.144435 0  -0.830349 0 0.281894  7.831826e-06
1 1 1.500000  24.255055 -5.191391 0  -1.661693 -37.810089 0  1.716418 0 0.556816  7.202180e-06
1 1 1.500000  -20.274906 49.559262 0  4.874308 0.752681 0  0.042675 0 0.641181  1.162879e-05
1 1 1.500000  -41.614356 30.627194 0  2.057193 -15.664939 0  1.318800 0 0.524990  1.064772e-05
1 1 1.500000  -33.199387 41.250500 0  1.283562 -9.904068 0  -0.648088 0 0.307797  1.040069e-05
1 1 1.500000  16.161026 47.820454 0  -4.213904 -2.204788 0  -3.813670 0 0.431803  8.948700e-06
1 1 1.500000  47.544031 35.061117 0  -1.136686 -7.022282 0  4.651142 0 0.849421  1.451129e-05
1 1 1.500000  -44.174948 41.841606 0  -0.270938 -6.089896 0  -0.554011 0 0.560194  1.032652e-05
1 1 1.500000  -14.314060 19.332059 0  0.160778 -24.069807 0  1.525318 0 0.621548  8.653253e-06
1 1 1.500000  25.797877 26.156644 0  0.172633 -16.571840 0  1.902595 0 0.730444  1.130025e-05
1 1 1.500000  -27.297791 -19.148191 0  0.177260 -52.343175 0  4.195310 0 0.946389  9.455766e-06
1 1 1.500000  -4.687923 38.250622 0  1.267935 -19.708030 0  2.008881 0 0.254344  9.115826e-06
1 1 1.500000  28.419246 -11.664953 0  6.083951 -43.888843 0  -1.655679 0 0.311060  5.204284e-06
1 1 1.500000  17.290482 23.610019 0  -2.422514 -16.479553 0  -1.018085 0 0.490957  1.114638e-05
1 1 1.500000  -21.887548 24.976436 0  0.939074 -16.678634 0  1.134003 0 0.342699  1.076520e-05
1 1 1.500000  -19.887107 -26.791855 0  1.541508 -63.243993 0  1.796045 0 0.357746  3.458137e-06
1 1 1.500000  31.916854 -3.265729 0  1.202307 -39.528571 0  1.197195 0 0.688290  7.820911e-06
1 1 1.500000  38.511069 43.275007 0  -0.116644 3.091551 0  2.579163 0 0.928477  1.630523e-05
1 1 1.500000  -32.295633 -17.180038 0  1.007080 -50.870772 0  -0.991914 0 0.725515  9.283795e-06
1 1 1.500000  -33.055242 -14.167684 0  2.244338 -48.092428 0  -1.205652 0 0.725318  8.114784e-06
1 1 1.500000  36.331966 -10.150102 0  7.216530 -42.076549 0  2.096934 0 0.842422  9.298153e-06
1 1 1.500000  -16.634160 -5.143684 0  2.233859 -41.003029 0  1.458600 0 0.819507  1.106105e-05
1 1 1.500000  -47.650490 40.371894 0  -0.535442 -7.793409 0  2.033119 0 0.227786  7.240312e-06
1 1 1.500000  24.384032 49.572261 0  1.157084 -1.317850 0  1.332848 0 0.575645  1.352187e-05
1 1 1.500000  41.168341 -33.490057 0  -3.485808 -78.401256 0  0.957922 0 0.494660  3.671633e-06
1 1 1.500000  8.815132 -34.279879 0  3.728487 -74.956391 0  -1.046309 0 0.856271  4.752664e-06
1 1 1.500000  -16.883466 -21.606358 0  0.085780 -54.869308 0  -1.128326 0 0.458321  5.468700e-06
1 1 1.500000  23.417257 34.104683 0  3.224589 -12.409096 0  0.455811 0 0.395684  9.589463e-06
1 1 1.500000  9.553307 -19.272256 0  0.470813 -54.689891 0  5.069496 0 0.766209  7.803191e-06
1 1 1.500000  23.137353 -28.141824 0  -2.144467 -60.768255 0  0.823372 0 0.609883  4.985851e-06
1 1 1.500000  46.947816 17.632470 0  3.986757 -21.002959 0  1.912661 0 0.377391  9.502706e-06
1 1 1.500000  39.472734 2.913707 0  3.245398 -36.426414 0  3.073469 0 0.497410  6.978603e-06
1 1 1.500000  -3.125646 36.375419 0  -0.964926 -10.608621 0  2.147862 0 0.525783  1.100684e-05
1 1 1.500000  5.958929 3.170963 0  -3.048748 -36.290609 0  -1.035278 0 0.773102  1.078572e-05
1 1 1.500000  22.224609 -43.557323 0  -2.742252 -85.994236 0  1.792863 0 0.492617  1.310659e-06
1 1 1.500000  -8.675664 2.990957 0  4.667227 -26.653191 0  -1.615329 0 0.481571  8.048309e-06
1 1 1.500000  -20.264640 20.038536 0  -2.169406 -15.923713 0  -1.442799 0 0.295891  7.084098e-06
1 1 1.500000  29.816672 -11.779944 0  6.103174 -47.546315 0  1.485335 0 0.267030  5.233573e-06
1 1 1.500000  18.190340 2.741623 0  0.669499 -33.309581 0  -1.093974 0 0.468880  8.514131e-06
1 1 1.500000  9.476215 21.050614 0  3.641192 -26.797597 0  -2.980597 0 0.237368  6.894040e-06
1 1 1.500000  -7.240433 10.654096 0  3.474874 -29.901765 0  2.075361 0 0.551380  9.693459e-06
1 1 1.500000  -20.772348 19.285496 0  -1.248634 -18.313502 0  -1.498703 0 0.874074  1.340733e-05
1 1 1.500000  -33.798960 -5.941012 0  2.577992 -41.975361 0  1.422616 0 0.552330  7.596653e-06
1 1 1.500000  -28.400299 -3.840838 0  3.402623 -39.462785 0  1.847904 0 0.329308  7.463877e-06
1 1 1.500000  -36.549880 25.370678 0  -0.187101 -21.396172 0  0.441881 0 0.876038  1.456111e-05
1 1 1.500000  9.871399 13.177438 0  -0.055640 -9.645177 0  -1.277115 0 0.300473  8.107424e-06
1 1 1.500000  13.900428 50.144227 0  -5.779570 -0.284951 0  -0.010116 0 0.334821  6.887809e-06
1 1 1.500000  31.948838 -18.196210 0  -0.543853 -51.203775 0  -4.697288 0 0.507206  6.635398e-06
1 1 1.500000  -25.591545 -27.541025 0  -2.181727 -60.341803 0  3.096853 0 0.360573  3.347337e-06
1 1 1.500000  35.220662 30.712306 0  -1.106201 -13.387029 0  1.160520 0 1.005401  1.534967e-05
1 1 1.500000  30.085727 -4.507791 0  0.752859 -5.817480 0  -5.124782 0 0.312668  8.229744e-06
1 1 1.500000  -49.222996 42.699576 0  -0.247842 -7.421714 0  -1.910803 0 0.399278  8.431410e-06
1 1 1.500000  34.143972 -25.531332 0  -3.093790 -64.901950 0  -2.144565 0 0.189662  4.914382e-06
1 1 1.500000  28.554492 -29.398587 0  -3.419779 -62.727826 0  1.072806 0 0.542012  4.319263e-06
1 1 1.500000  46.603367 -46.319392 0  -5.496475 -98.460092 0  1.351929 0 1.032974  5.573421e-07
1 1 1.500000  26.154276 6.887410 0  0.025297 -27.665179 0  1.555535 0 0.714627  8.143853e-06
1 1 1.500000  -16.907540 3.757758 0  -0.318393 -31.074487 0  -1.795966 0 1.041240  1.443004e-05
1 1 1.500000  25.193836 15.665951 0  0.547753 -21.228770 0  -0.702854 0 0.446782  9.983134e-06
1 1 1.500000  6.571187 -41.554868 0  4.337272 -85.553754 0  1.470417 0 1.014586  2.130573e-06
1 1 1.500000  -9.867833 42.158094 0  -3.544001 -2.888948 0  -1.854660 0 0.675783  1.118833e-05
1 1 1.500000  -5.597872 -22.713444 0  0.624760 -56.833023 0  1.154160 0 0.933021  7.231259e-06
1 1 1.500000  -6.602089 25.808153 0  -0.676958 -13.652406 0  -1.782224 0 0.517603  8.916236e-06
1 1 1.500000  -12.096139 -35.161849 0  0.581473 -74.421301 0  -1.862516 0 0.555352  2.454112e-06
1 1 1.500000  8.124299 -21.055531 0  0.580775 -57.195684 0  -0.993822 0 0.594906  7.063434e-06
1 1 1.500000  -2.799324 -15.916844 0  4.783338 -51.581324 0  1.336053 0 0.324660  4.289402e-06
1 1 1.500000  -1.485453 23.481120 0  -1.834231 -18.561523 0  1.638408 0 0.448849  1.064638e-05
1 1 1.500000  41.066459 -29.679101 0  -2.568280 -72.126632 0  -2.322652 0 0.471474  4.249529e-06
1 1 1.500000  -3.980725 -42.213496 0  -0.395845 -88.890871 0  1.436651 0 0.398590  1.695784e-06
1 1 1.500000  10.712580 -15.561057 0  3.646601 -51.594554 0  1.561580 0 0.654873  5.763774e-06
1 1 1.500000  -36.445981 16.352777 0  -0.417340 -24.653308 0  -1.490035 0 0.785706  1.414560e-05
