6530 64 70	100 110
1 1 1.500000  -27.206412 15.828811 0  1.382618 -16.962560 0  2.411848 0 0.483077  1.010300e-05
0 1 1.000000  -43.892471 31.338890 0  -0.049876 -10.021218 0  4.026836 0 0.332054  6.566008e-06
1 1 1.500000  -28.009712 1.547294 0  -1.059897 -30.608074 0  4.628155 0 0.499617  7.064453e-06
1 1 1.500000  28.537197 -22.225178 0  -1.829307 -50.082655 0  1.919244 0 0.627041  5.315444e-06
1 1 1.500000  12.058104 -45.196036 0  0.260277 -71.351683 0  1.514786 0 0.482326  3.393380e-07
1 1 1.500000  10.894139 40.212026 0  1.351025 -4.889729 0  3.809174 0 0.570721  1.129706e-05
1 1 1.500000  -13.229852 23.905926 0  -5.077725 -18.421308 0  4.090980 0 0.829333  1.382411e-05
1 1 1.500000  -3.462534 -7.413497 0  -1.305537 -38.215696 0  0.618682 0 0.679244  7.162764e-06
1 1 1.500000  0.742508 44.363577 0  2.009833 -2.028489 0  3.121992 0 0.381450  6.730146e-06
1 1 1.500000  13.277708 -14.785123 0  2.057587 -41.973807 0  3.212240 0 0.059272  2.381758e-06
1 1 1.500000  -22.502346 -41.551874 0  2.512404 -67.867510 0  5.052347 0 0.700693  1.669150e-06
1 1 1.500000  44.549302 26.798210 0  0.943171 -8.424486 0  -1.257965 0 0.312885  8.126159e-06
1 1 1.500000  -33.249504 17.824759 0  3.368045 -5.052915 0  1.554600 0 0.273815  6.804174e-06
1 1 1.500000  -18.469447 33.344480 0  -4.433016 -9.243050 0  2.676858 0 0.842072  1.110161e-05
1 1 1.500000  12.593590 -10.433222 0  -0.114992 -39.626481 0  1.912854 0 1.109423  1.008843e-05
1 1 1.500000  18.239595 -21.926487 0  1.158503 -49.109873 0  2.383877 0 0.689608  5.155739e-06
1 1 1.500000  8.759721 -17.930669 0  1.519774 -44.605544 0  -1.325440 0 0.581276  5.415481e-06
1 1 1.500000  9.112320 42.137987 0  2.936358 -6.006324 0  1.466784 0 0.341002  7.012514e-06
1 1 1.500000  -23.707997 -29.403876 0  0.708853 -27.886194 0  5.249760 0 0.402035  4.869973e-06
1 1 1.500000  -18.349552 -4.448903 0  -3.977449 -37.163788 0  1.440763 0 0.491385  7.656785e-06
1 1 1.500000  -26.949940 33.000724 0  -4.915604 -3.596286 0  4.461106 0 0.804073  1.035776e-05
1 1 1.500000  -20.518904 -20.035503 0  0.269527 -50.608135 0  -1.545410 0 0.903561  5.860695e-06
1 1 1.500000  -1.783046 0.130682 0  -0.110400 -28.059062 0  1.390673 0 1.166260  9.767842e-06
1 1 1.500000  43.905663 13.252665 0  2.298235 -8.259179 0  -1.322584 0 0.158599  6.083485e-06
