5858 64 70	100 110
1894 1 1.000000  5.750114 -10.703815 0  -2.997929 -28.774035 0  -4.606321 0 0.611392  5.256947e-06
1894 1 1.000000  9.060988 -43.702953 0  -3.866783 -47.367769 0  -1.510039 0 0.448364  7.247812e-07
1894 1 1.000000  -1.758409 -30.307561 0  -0.254969 -40.982789 0  1.418610 0 0.231791  2.234406e-06
1894 1 1.000000  -1.373390 27.277130 0  1.980112 -7.004947 0  -1.766783 0 1.251961  8.287847e-06
388 1 1.000000  33.680733 24.250166 0  3.543108 -10.225468 0  -1.793246 0 0.358138  5.309341e-06
1894 1 1.000000  -1.951578 -7.979278 0  -0.444806 -26.182503 0  -1.634965 0 0.391266  3.829403e-06
388 1 1.000000  42.364531 -17.194367 0  -0.490267 -30.624498 0  -1.365032 0 0.392749  3.623264e-06
1285 1 1.000000  -37.213541 -21.092206 0  1.453691 -35.350014 0  2.322321 0 0.295725  2.292787e-06
388 1 1.000000  23.342479 8.849625 0  -0.181728 -18.780172 0  1.783944 0 0.657944  5.530931e-06
1894 1 1.000000  -19.975245 -38.339564 0  2.694339 -45.925876 0  -3.475675 0 0.914398  1.539769e-06
1894 1 1.000000  -16.013918 -40.731822 0  -3.601052 -48.617830 0  -1.415672 0 0.354754  1.318066e-06
1894 1 1.000000  13.281276 -24.567372 0  -1.835986 -32.982616 0  1.743106 0 1.180257  4.636074e-06
1285 1 1.000000  -45.655745 -12.464362 0  0.193069 -30.446476 0  1.516508 0 0.417133  4.761279e-06
388 1 1.000000  34.606661 35.684062 0  3.211183 -6.560036 0  -4.145870 0 0.413409  6.947857e-06
1285 1 1.000000  -32.184652 37.455852 0  3.417964 -6.351912 0  1.167582 0 0.303953  4.184066e-06
1894 1 1.000000  2.291599 -1.458007 0  -0.664949 -25.321500 0  1.538593 0 0.232247  3.764043e-06
1285 1 1.000000  -35.264862 -19.640249 0  -0.565890 -32.520037 0  -1.546439 0 0.188014  2.496803e-06
1894 1 1.000000  17.338351 25.067338 0  0.318586 -10.847267 0  1.224537 0 0.166000  3.594614e-06
388 1 1.000000  29.761692 17.232908 0  -0.233480 -14.656498 0  -1.646901 0 0.920847  6.251662e-06
388 1 1.000000  29.029614 28.476676 0  -1.495419 -9.269375 0  -1.646602 0 0.641185  8.671708e-06
1285 1 1.000000  -35.224006 5.859121 0  0.355742 -20.340467 0  4.674664 0 0.597453  6.165968e-06
1285 1 1.000000  -49.522832 -40.914870 0  -0.070905 -42.474335 0  4.687263 0 0.779350  7.218384e-07
1285 1 1.000000  -40.027514 44.219567 0  2.149333 -1.315112 0  3.469383 0 0.990431  7.146404e-06
388 1 1.000000  35.286843 -19.037077 0  -0.727319 -33.215978 0  -2.580152 0 0.292464  2.946380e-06
1894 1 1.000000  8.373355 -29.398779 0  1.940049 -37.885753 0  -1.338004 0 1.063690  1.664345e-06
1894 1 1.000000  6.809182 -31.518680 0  1.187657 -41.554050 0  -1.712926 0 0.445049  2.029159e-06
388 1 1.000000  28.447999 8.912517 0  0.723056 -16.334205 0  1.510881 0 0.936919  6.218383e-06
1285 1 1.000000  -37.936776 38.905615 0  -0.680466 -7.204432 0  2.517006 0 0.674847  8.042916e-06
1285 1 1.000000  -39.588815 -21.130491 0  1.580530 -35.360219 0  1.528626 0 0.574218  3.871115e-06
1894 1 1.000000  -18.498966 -20.336397 0  2.555055 -33.916190 0  -1.179785 0 0.249836  2.323231e-06
1894 1 1.000000  -13.561213 14.636199 0  0.018470 -15.760971 0  -5.042062 0 0.630890  4.324065e-06
1894 1 1.000000  -11.923959 -20.132924 0  3.709423 -32.245629 0  -1.699411 0 0.586181  2.844048e-06
1285 1 1.000000  -44.279968 13.719463 0  -1.416654 -13.786179 0  4.773328 0 0.231813  6.263326e-06
388 1 1.000000  23.132852 -46.463267 0  -3.153751 -50.206803 0  1.626583 0 0.915787  1.840277e-07
1894 1 1.000000  -8.863521 -25.221724 0  -2.949020 -35.060574 0  1.263675 0 0.663544  3.926329e-06
388 1 1.000000  33.540589 -1.718992 0  0.052193 -25.628648 0  1.679017 0 0.552943  4.905589e-06
1894 1 1.000000  5.262599 40.267602 0  -0.094338 -7.549722 0  0.029705 0 0.692734  5.217870e-06
1894 1 1.000000  1.710107 18.626278 0  -0.832495 -13.711884 0  -1.763930 0 0.680898  6.667889e-06
