6372 64 70	100 110
1 1 1.500000  27.608126 -30.588753 0  1.128894 -52.573838 0  1.542413 0 0.938980  4.453536e-06
1 1 1.500000  -0.473091 -1.153896 0  -0.383053 -31.741313 0  1.721209 0 0.784590  8.157249e-06
1 1 1.500000  23.838420 30.911678 0  -0.008751 -5.660635 0  4.914192 0 0.771792  9.353271e-06
1 1 1.500000  -1.889268 19.767914 0  -0.780483 -15.897377 0  4.647592 0 0.879233  9.362025e-06
0 1 1.000000  -41.291821 21.584975 0  3.073906 -13.149472 0  1.670098 0 1.113848  1.179897e-05
1 1 1.500000  15.861060 -20.113678 0  1.587425 -44.254117 0  1.631769 0 0.584970  4.762038e-06
0 1 1.000000  -38.960811 -8.302172 0  2.445458 -25.097980 0  1.148976 0 0.961729  8.111837e-06
0 1 1.000000  -40.084352 -25.293834 0  -6.735271 -49.872527 0  4.511189 0 0.363566  3.087687e-06
0 1 1.000000  48.315771 1.669630 0  1.070636 -8.881318 0  4.907574 0 0.875137  1.024859e-05
1 1 1.500000  -27.256367 18.677480 0  -1.109428 -16.907227 0  -1.582238 0 0.689958  8.047718e-06
0 1 1.000000  -41.311674 41.172663 0  0.853152 -2.144132 0  2.597476 0 0.433840  9.455151e-06
1 1 1.500000  1.399590 5.141819 0  -0.749972 -27.295677 0  1.591570 0 0.250893  6.239400e-06
1 1 1.500000  11.370670 19.689759 0  0.967302 -16.375754 0  1.626341 0 0.579475  7.544257e-06
0 1 1.000000  32.903132 32.709303 0  -1.643913 -8.777858 0  2.245983 0 0.841849  1.235265e-05
1 1 1.500000  -15.759010 27.545220 0  -3.114503 -12.242735 0  4.447057 0 0.279687  7.800411e-06
1 1 1.500000  24.843147 -41.932520 0  15.307986 -80.531933 0  1.495389 0 0.447928  1.428901e-06
1 1 1.500000  -19.603657 40.486414 0  -0.790023 -0.334416 0  3.437875 0 0.406430  7.963356e-06
0 1 1.000000  46.187913 -38.926021 0  -1.650910 -66.506841 0  1.561950 0 0.990104  2.582094e-06
1 1 1.500000  -1.736278 41.100754 0  1.005484 -5.263976 0  2.120216 0 0.636232  1.194940e-05
1 1 1.500000  17.741853 15.768732 0  -3.105424 -23.446859 0  3.927876 0 1.038933  1.517939e-05
0 1 1.000000  39.450193 25.768766 0  1.674317 -10.581667 0  2.916553 0 0.614553  9.339548e-06
1 1 1.500000  24.147237 33.938037 0  -2.667712 -3.169566 0  4.875097 0 0.835607  9.793933e-06
1 1 1.500000  12.973102 -31.195676 0  0.568728 -56.084222 0  4.743480 0 0.430744  3.347727e-06
1 1 1.500000  7.527310 2.414248 0  2.470762 -27.207204 0  4.689000 0 1.216700  1.091484e-05
1 1 1.500000  2.459197 34.604803 0  0.809914 -8.251197 0  -0.092592 0 1.152422  1.069700e-05
1 1 1.500000  26.398276 20.735558 0  -3.784175 -12.609963 0  3.349072 0 0.482411  7.283671e-06
1 1 1.500000  27.098766 1.572069 0  -3.541685 -31.442519 0  1.624119 0 0.692651  7.492340e-06
1 1 1.500000  -27.856920 -13.282363 0  -0.458442 -39.319313 0  5.023256 0 0.501333  6.024014e-06
0 1 1.000000  32.525128 0.540215 0  -0.293814 -23.452381 0  -1.843835 0 0.351446  6.091874e-06
1 1 1.500000  23.159526 38.772904 0  2.208630 -1.178423 0  6.095203 0 0.994797  9.907368e-06
1 1 1.500000  -26.436398 -26.531866 0  -8.987272 -60.025221 0  1.517004 0 0.559223  2.722350e-06
0 1 1.000000  44.005642 36.468840 0  0.619471 -5.330650 0  0.888439 0 0.716078  1.181085e-05
1 1 1.500000  23.016042 18.705903 0  -2.066601 -14.459725 0  0.628242 0 0.416675  7.787755e-06
1 1 1.500000  17.248535 32.814244 0  -0.440998 -7.403949 0  4.644012 0 1.034241  1.171228e-05
0 1 1.000000  46.316342 19.317320 0  -0.835665 -9.874522 0  4.571776 0 0.548220  8.843962e-06
1 1 1.500000  -29.188008 -42.507508 0  5.158888 -61.845647 0  4.481203 0 0.665795  1.365179e-06
1 1 1.500000  -7.572888 -35.459252 0  -1.766304 -60.796516 0  1.127036 0 0.260952  2.176125e-06
1 1 1.500000  -8.610938 9.216589 0  -1.962093 -25.036182 0  4.762824 0 0.723124  7.542790e-06
0 1 1.000000  39.982076 -41.315492 0  -0.317280 -66.275409 0  2.166060 0 0.996773  2.060298e-06
1 1 1.500000  -6.100827 -32.286007 0  -1.417966 -57.504999 0  0.674672 0 0.226723  1.817218e-06
1 1 1.500000  23.619625 4.830934 0  0.759784 -23.883719 0  1.617209 0 0.740553  9.855085e-06
1 1 1.500000  9.318503 -13.083996 0  0.760738 -41.624898 0  1.744967 0 0.793772  6.879012e-06
1 1 1.500000  -9.712318 -13.009610 0  -0.666818 -43.662598 0  1.841072 0 0.533778  5.788847e-06
1 1 1.500000  -2.000126 -9.597283 0  -0.612589 -39.615115 0  -0.929769 0 0.493241  6.168370e-06
1 1 1.500000  0.463090 44.775048 0  -0.198421 -2.577628 0  0.354738 0 0.474645  8.128422e-06
