0.000000 0 1211 1211
0.000000 1 794 794
1.000031 0 1211 1211
1.000031 1 795 795
2.000061 0 1877 1877
2.000061 1 1203 1203
3.000092 0 2408 2408
3.000092 1 1576 1576
4.000122 0 2497 2497
4.000122 1 1632 1632
5.000153 0 3147 3147
5.000153 1 2058 2058
6.000183 0 3294 3294
6.000183 1 2153 2153
7.000214 0 2880 2880
7.000214 1 2003 2003
8.000244 0 3155 3155
8.000244 1 2129 2129
9.000275 0 3204 3204
9.000275 1 2173 2173
10.000305 0 3002 3002
10.000305 1 2032 2032
11.000336 0 3096 3096
11.000336 1 2196 2196
12.000366 0 2979 2979
12.000366 1 2394 2394
13.000397 0 2798 2798
13.000397 1 2337 2337
14.000427 0 2857 2857
14.000427 1 2446 2446
15.000458 0 2910 2910
15.000458 1 2399 2399
16.000488 0 2821 2821
16.000488 1 2381 2381
17.000519 0 2859 2859
17.000519 1 2465 2465
18.000549 0 2842 2842
18.000549 1 2472 2472
19.000580 0 2721 2721
19.000580 1 2479 2479
20.000610 0 2437 2437
20.000610 1 2639 2639
21.000641 0 2234 2234
21.000641 1 2783 2783
22.000671 0 2062 2062
22.000671 1 2924 2924
23.000702 0 1953 1953
23.000702 1 3107 3107
24.000732 0 1838 1838
24.000732 1 3222 3222
25.000763 0 1708 1708
25.000763 1 3338 3338
26.000793 0 1599 1599
26.000793 1 3491 3491
27.000824 0 1482 1482
27.000824 1 3598 3598
28.000854 0 1299 1299
28.000854 1 3830 3830
29.000885 0 1128 1128
29.000885 1 4008 4008
30.000916 0 1003 1003
30.000916 1 4141 4141
31.000946 0 911 911
31.000946 1 4238 4238
32.000977 0 839 839
32.000977 1 4336 4336
33.001007 0 751 751
33.001007 1 4417 4417
34.001038 0 657 657
34.001038 1 4492 4492
35.001068 0 571 571
35.001068 1 4613 4613
36.001099 0 501 501
36.001099 1 4668 4668
37.001129 0 508 508
37.001129 1 4695 4695
38.001160 0 499 499
38.001160 1 4710 4710
39.001190 0 483 483
39.001190 1 4695 4695
40.001221 0 450 450
40.001221 1 4767 4767
41.001251 0 429 429
41.001251 1 4774 4774
42.001282 0 400 400
42.001282 1 4846 4846
43.001312 0 372 372
43.001312 1 4805 4805
44.001343 0 330 330
44.001343 1 4874 4874
45.001373 0 330 330
45.001373 1 4912 4912
46.001404 0 324 324
46.001404 1 4887 4887
47.001434 0 314 314
47.001434 1 4902 4902
48.001465 0 303 303
48.001465 1 4944 4944
49.001495 0 300 300
49.001495 1 4944 4944
50.001526 0 272 272
50.001526 1 4940 4940
51.001556 0 233 233
51.001556 1 5051 5051
52.001587 0 226 226
52.001587 1 4999 4999
53.001617 0 222 222
53.001617 1 5002 5002
54.001648 0 202 202
54.001648 1 5071 5071
55.001678 0 168 168
55.001678 1 5090 5090
56.001709 0 160 160
56.001709 1 5086 5086
57.001740 0 138 138
57.001740 1 5111 5111
58.001770 0 132 132
58.001770 1 5114 5114
59.001801 0 128 128
59.001801 1 5108 5108
60.001831 0 119 119
60.001831 1 5135 5135
61.001862 0 109 109
61.001862 1 5163 5163
62.001892 0 96 96
62.001892 1 5152 5152
63.001923 0 79 79
63.001923 1 5182 5182
64.001953 0 75 75
64.001953 1 5218 5218
65.001984 0 53 53
65.001984 1 5221 5221
66.002014 0 62 62
66.002014 1 5219 5219
67.002045 0 71 71
67.002045 1 5215 5215
68.002075 0 86 86
68.002075 1 5160 5160
69.002106 0 108 108
69.002106 1 5141 5141
70.002136 0 125 125
70.002136 1 5160 5160
71.002167 0 130 130
71.002167 1 5105 5105
72.002197 0 153 153
72.002197 1 5114 5114
73.002228 0 170 170
73.002228 1 5136 5136
74.002258 0 195 195
74.002258 1 5036 5036
75.002289 0 253 253
75.002289 1 5036 5036
76.002319 0 252 252
76.002319 1 5030 5030
77.002350 0 283 283
77.002350 1 4981 4981
78.002380 0 320 320
78.002380 1 4966 4966
79.002411 0 296 296
79.002411 1 4994 4994
80.002441 0 265 265
80.002441 1 5016 5016
81.002472 0 248 248
81.002472 1 5040 5040
82.002502 0 222 222
82.002502 1 5031 5031
83.002533 0 212 212
83.002533 1 5054 5054
84.002563 0 218 218
84.002563 1 5056 5056
85.002594 0 209 209
85.002594 1 5070 5070
86.002625 0 224 224
86.002625 1 5060 5060
87.002655 0 219 219
87.002655 1 5075 5075
88.002686 0 215 215
88.002686 1 5058 5058
89.002716 0 182 182
89.002716 1 5080 5080
90.002747 0 163 163
90.002747 1 5141 5141
91.002777 0 136 136
91.002777 1 5108 5108
92.002808 0 129 129
92.002808 1 5130 5130
93.002838 0 127 127
93.002838 1 5191 5191
94.002869 0 114 114
94.002869 1 5150 5150
95.002899 0 103 103
95.002899 1 5144 5144
96.002930 0 89 89
96.002930 1 5203 5203
97.002960 0 82 82
97.002960 1 5196 5196
98.002991 0 84 84
98.002991 1 5142 5142
99.003021 0 83 83
99.003021 1 5218 5218
100.003052 0 83 83
100.003052 1 5171 5171
101.003082 0 80 80
101.003082 1 5194 5194
102.003113 0 75 75
102.003113 1 5227 5227
103.003143 0 69 69
103.003143 1 5186 5186
104.003174 0 66 66
104.003174 1 5170 5170
105.003204 0 58 58
105.003204 1 5230 5230
106.003235 0 55 55
106.003235 1 5203 5203
107.003265 0 60 60
107.003265 1 5215 5215
108.003296 0 62 62
108.003296 1 5211 5211
109.003326 0 72 72
109.003326 1 5236 5236
