0.005,0.10195412064570943
0.015,0.13593882752761258
0.025,0.27187765505522515
0.035,0.2888700084961767
0.045,0.5777400169923534
0.055,0.9685641461342396
0.065,0.5097706032285472
0.075,0.4078164825828377
0.085,0.5267629566694987
0.095,0.6966864910790145
0.105,0.5267629566694987
0.115,0.6117247238742566
0.125,0.6796941376380629
0.135,1.2574341546304164
0.145,1.1384876805437554
0.155,1.665250637213254
0.165,1.155480033984707
0.175,1.5293118096856415
0.185,1.51231945624469
0.195,0.9685641461342396
0.205,1.0875106202209006
0.215,0.7986406117247239
0.225,0.356839422259983
0.235,0.18691588785046728
0.245,0.2888700084961767
0.255,0.6966864910790145
0.265,0.7816482582837723
0.275,1.155480033984707
0.285,1.274426508071368
0.295,0.6966864910790145
0.305,0.4927782497875956
0.315,0.713678844519966
0.325,0.9685641461342396
0.335,1.4443500424808835
0.345,1.7672047578589634
0.355,1.9541206457094307
0.365,2.2429906542056073
0.375,1.4613423959218352
0.385,1.4443500424808835
0.395,1.3423959218351742
0.405,1.393372982158029
0.415,2.0900594732370434
0.425,2.1750212404418012
0.435,2.259983007646559
0.445,1.4953271028037383
0.455,1.3763806287170772
0.465,1.0195412064570943
0.475,0.832625318606627
0.485,0.45879354290569246
0.495,0.4927782497875956
0.505,0.7816482582837723
0.515,0.39082412914188613
0.525,0.8836023789294817
0.535,1.3593882752761257
0.545,1.3763806287170772
0.555,0.9515717926932881
0.565,0.7816482582837723
0.575,1.2404418011894647
0.585,1.6312659303313508
0.595,0.8836023789294817
0.605,0.9175870858113849
0.615,0.7476635514018691
0.625,0.6627017841971113
0.635,0.7476635514018691
0.645,0.5777400169923534
0.655,0.42480883602378927
0.665,0.8496176720475785
0.675,1.6822429906542056
0.685,2.735768903993203
0.695,3.109600679694138
0.705,1.9711129991503824
0.715,1.8351741716227699
0.725,1.784197111299915
0.735,1.070518266779949
0.745,0.6287170773152082
0.755,0.6966864910790145
0.765,0.7816482582837723
0.775,0.9855564995751912
0.785,1.2574341546304164
0.795,0.9175870858113849
0.805,0.9345794392523364
0.815,0.713678844519966
0.825,0.7476635514018691
0.835,0.8496176720475785
0.845,0.9175870858113849
0.855,0.9685641461342396
0.865,1.0195412064570943
0.875,0.8836023789294817
0.885,0.6457094307561597
0.895,0.8156329651656754
0.905,0.5607476635514018
0.915,0.832625318606627
0.925,0.6287170773152082
0.935,0.7476635514018691
0.945,0.713678844519966
0.955,0.8496176720475785
0.965,0.594732370433305
0.975,0.5437553101104503
0.985,0.6117247238742566
0.995,0.47578589634664403
