0.005,0.28120606155288236
0.015,0.5350726448992345
0.025,0.8943915013279176
0.035,0.6561474769567255
0.045,0.8475238244024371
0.055,1.2888611154507108
0.065,1.3943133885330417
0.075,1.3747851898140915
0.085,1.0154663333854086
0.095,0.9568817372285581
0.105,1.3435400718637713
0.115,1.085767848773629
0.125,0.9920324949226683
0.135,0.8904858615841275
0.145,1.2537103577566004
0.155,1.2576159975003907
0.165,1.4919543821277925
0.175,1.2263708795500703
0.185,1.085767848773629
0.195,1.1092016872363692
0.205,1.3786908295578817
0.215,1.1404468051866896
0.225,0.945164817997188
0.235,0.7537884705514764
0.245,0.8709576628651773
0.255,1.312294953913451
0.265,1.433369785970942
0.275,1.4802374628964223
0.285,1.062334010310889
0.295,1.1521637244180596
0.305,1.3513513513513513
0.315,1.7067645680362444
0.325,1.421652866739572
0.335,1.070145289798469
0.345,0.7264489923449461
0.355,0.6912982346508358
0.365,0.9217309795344477
0.375,0.824089985939697
0.385,0.6405249179815654
0.395,0.6912982346508358
0.405,0.6405249179815654
0.415,0.6014685205436651
0.425,0.49601624746133416
0.435,0.6131854397750351
0.445,0.5819403218247149
0.455,1.0349945321043588
0.465,1.2888611154507108
0.475,1.644274332135604
0.485,1.2380877987814405
0.495,0.9607873769723481
0.505,1.4880487423840025
0.515,1.0193719731291986
0.525,1.1052960474925793
0.535,0.8631463833775973
0.545,1.0389001718481488
0.555,0.8787689423527574
0.565,1.1365411654428996
0.575,0.9920324949226683
0.585,1.2341821590376503
0.595,0.7225433526011561
0.605,0.8748633026089674
0.615,1.4021246680206219
0.625,1.8473675988126854
0.635,1.18340884236838
0.645,0.8514294641462271
0.655,1.2068426808311201
0.665,1.3240118731448212
0.675,1.4177472269957818
0.685,1.2810498359631308
0.695,1.2458990782690205
0.705,1.3943133885330417
0.715,1.19122012185596
0.725,0.964693016716138
0.735,1.5935010154663334
0.745,1.1209186064677394
0.755,0.8592407436338072
0.765,0.6561474769567255
0.775,0.714732073113576
0.785,1.0428058115919387
0.795,0.9295422590220278
0.805,1.2185596000624903
0.815,0.9725042962037181
0.825,0.945164817997188
0.835,0.7889392282455866
0.845,0.9256366192782378
0.855,0.9022027808154975
0.865,1.089673488517419
0.875,0.952976097484768
0.885,0.472582408998594
0.895,0.5624121231057647
0.905,0.6014685205436651
0.915,0.5975628807998751
0.925,0.4882049679737541
0.935,0.4374316513044837
0.945,0.36322449617247304
0.955,0.6405249179815654
0.965,0.7342602718325262
0.975,0.9217309795344477
0.985,0.5624121231057647
0.995,0.5858459615685049
