0.000000 0 1596 1596
0.000000 1 403 403
1.000031 0 1599 1599
1.000031 1 402 402
2.000061 0 2427 2427
2.000061 1 618 618
3.000092 0 3168 3168
3.000092 1 794 794
4.000122 0 3316 3316
4.000122 1 819 819
5.000153 0 4241 4241
5.000153 1 1091 1091
6.000183 0 4450 4450
6.000183 1 1178 1178
7.000214 0 3966 3966
7.000214 1 1061 1061
8.000244 0 4289 4289
8.000244 1 1186 1186
9.000275 0 4313 4313
9.000275 1 1263 1263
10.000305 0 4074 4074
10.000305 1 1121 1121
11.000336 0 4361 4361
11.000336 1 1120 1120
12.000366 0 4345 4345
12.000366 1 1179 1179
13.000397 0 4111 4111
13.000397 1 1173 1173
14.000427 0 4268 4268
14.000427 1 1232 1232
15.000458 0 4413 4413
15.000458 1 1115 1115
16.000488 0 4230 4230
16.000488 1 1122 1122
17.000519 0 4270 4270
17.000519 1 1231 1231
18.000549 0 4376 4376
18.000549 1 1174 1174
19.000580 0 4405 4405
19.000580 1 1003 1003
20.000610 0 4077 4077
20.000610 1 1024 1024
21.000641 0 3912 3912
21.000641 1 1085 1085
22.000671 0 3821 3821
22.000671 1 1194 1194
23.000702 0 3712 3712
23.000702 1 1327 1327
24.000732 0 3606 3606
24.000732 1 1417 1417
25.000763 0 3461 3461
25.000763 1 1628 1628
26.000793 0 3328 3328
26.000793 1 1803 1803
27.000824 0 3162 3162
27.000824 1 1945 1945
28.000854 0 2995 2995
28.000854 1 2161 2161
29.000885 0 2795 2795
29.000885 1 2369 2369
30.000916 0 2647 2647
30.000916 1 2517 2517
31.000946 0 2427 2427
31.000946 1 2737 2737
32.000977 0 2191 2191
32.000977 1 2973 2973
33.001007 0 1956 1956
33.001007 1 3201 3201
34.001038 0 1750 1750
34.001038 1 3457 3457
35.001068 0 1601 1601
35.001068 1 3649 3649
36.001099 0 1407 1407
36.001099 1 3855 3855
37.001129 0 1237 1237
37.001129 1 4030 4030
38.001160 0 1101 1101
38.001160 1 4218 4218
39.001190 0 1001 1001
39.001190 1 4312 4312
40.001221 0 943 943
40.001221 1 4369 4369
41.001251 0 897 897
41.001251 1 4425 4425
42.001282 0 861 861
42.001282 1 4488 4488
43.001312 0 841 841
43.001312 1 4495 4495
44.001343 0 807 807
44.001343 1 4537 4537
45.001373 0 798 798
45.001373 1 4526 4526
46.001404 0 790 790
46.001404 1 4507 4507
47.001434 0 774 774
47.001434 1 4581 4581
48.001465 0 757 757
48.001465 1 4572 4572
49.001495 0 739 739
49.001495 1 4560 4560
50.001526 0 727 727
50.001526 1 4620 4620
51.001556 0 699 699
51.001556 1 4675 4675
52.001587 0 676 676
52.001587 1 4659 4659
53.001617 0 656 656
53.001617 1 4715 4715
54.001648 0 647 647
54.001648 1 4730 4730
55.001678 0 612 612
55.001678 1 4713 4713
56.001709 0 608 608
56.001709 1 4762 4762
57.001740 0 619 619
57.001740 1 4758 4758
58.001770 0 626 626
58.001770 1 4738 4738
59.001801 0 608 608
59.001801 1 4780 4780
60.001831 0 594 594
60.001831 1 4777 4777
61.001862 0 550 550
61.001862 1 4784 4784
62.001892 0 529 529
62.001892 1 4879 4879
63.001923 0 514 514
63.001923 1 4892 4892
64.001953 0 462 462
64.001953 1 4879 4879
65.001984 0 444 444
65.001984 1 4993 4993
66.002014 0 517 517
66.002014 1 4932 4932
67.002045 0 580 580
67.002045 1 4812 4812
68.002075 0 687 687
68.002075 1 4798 4798
69.002106 0 807 807
69.002106 1 4663 4663
70.002136 0 907 907
70.002136 1 4533 4533
71.002167 0 1015 1015
71.002167 1 4467 4467
72.002197 0 1139 1139
72.002197 1 4309 4309
73.002228 0 1216 1216
73.002228 1 4217 4217
74.002258 0 1365 1365
74.002258 1 4172 4172
75.002289 0 1516 1516
75.002289 1 3938 3938
76.002319 0 1655 1655
76.002319 1 3813 3813
77.002350 0 1753 1753
77.002350 1 3735 3735
78.002380 0 1849 1849
78.002380 1 3586 3586
79.002411 0 1843 1843
79.002411 1 3567 3567
80.002441 0 1912 1912
80.002441 1 3578 3578
81.002472 0 2001 2001
81.002472 1 3460 3460
82.002502 0 2093 2093
82.002502 1 3372 3372
83.002533 0 2189 2189
83.002533 1 3262 3262
84.002563 0 2242 2242
84.002563 1 3188 3188
85.002594 0 2338 2338
85.002594 1 3138 3138
86.002625 0 2377 2377
86.002625 1 3060 3060
87.002655 0 2449 2449
87.002655 1 2997 2997
88.002686 0 2512 2512
88.002686 1 2944 2944
89.002716 0 2518 2518
89.002716 1 2884 2884
90.002747 0 2563 2563
90.002747 1 2892 2892
91.002777 0 2636 2636
91.002777 1 2846 2846
92.002808 0 2586 2586
92.002808 1 2852 2852
93.002838 0 2592 2592
93.002838 1 2823 2823
94.002869 0 2590 2590
94.002869 1 2846 2846
95.002899 0 2548 2548
95.002899 1 2873 2873
96.002930 0 2545 2545
96.002930 1 2880 2880
97.002960 0 2555 2555
97.002960 1 2890 2890
98.002991 0 2602 2602
98.002991 1 2826 2826
99.003021 0 2712 2712
99.003021 1 2744 2744
100.003052 0 2783 2783
100.003052 1 2677 2677
101.003082 0 2873 2873
101.003082 1 2567 2567
102.003113 0 2923 2923
102.003113 1 2550 2550
103.003143 0 2924 2924
103.003143 1 2531 2531
104.003174 0 2978 2978
104.003174 1 2473 2473
105.003204 0 3054 3054
105.003204 1 2400 2400
106.003235 0 3097 3097
106.003235 1 2409 2409
107.003265 0 3055 3055
107.003265 1 2363 2363
108.003296 0 3080 3080
108.003296 1 2394 2394
109.003326 0 3031 3031
109.003326 1 2417 2417
