6113 64 70	100 110
756 1 1.000000  -29.087254 -29.068858 0  -1.723878 -41.097041 0  -4.874362 0 0.249708  2.454486e-06
826 1 1.000000  -11.441460 10.452703 0  -0.381604 -16.999239 0  -2.688649 0 0.213388  5.134624e-06
2176 1 1.000000  17.176971 40.566494 0  -0.173271 -2.669173 0  4.826626 0 0.426268  4.660739e-06
539 1 1.000000  -26.615353 39.553263 0  -0.100741 -3.252171 0  2.971843 0 0.673316  6.400985e-06
539 1 1.000000  -18.916899 22.479134 0  -0.606887 -8.980744 0  -2.040631 0 0.449336  5.558568e-06
924 1 1.000000  25.979011 -19.577291 0  0.702144 -34.555306 0  1.763551 0 0.654107  3.886320e-06
756 1 1.000000  -27.609565 -32.746870 0  -1.514603 -44.355588 0  -5.031148 0 0.742531  2.688279e-06
756 1 1.000000  -31.754932 5.947427 0  1.082362 -21.911457 0  1.185887 0 0.565909  5.816901e-06
1078 1 1.000000  -48.032697 -5.660800 0  0.351901 -23.364837 0  1.501797 0 0.310901  4.006809e-06
2176 1 1.000000  8.899571 -46.115595 0  -1.135288 -43.397799 0  -1.272101 0 0.259141  1.261191e-07
2176 1 1.000000  16.491029 33.380402 0  -0.377316 -6.629277 0  4.604158 0 0.464760  5.320222e-06
1259 1 1.000000  -38.286016 37.480749 0  -0.050231 -5.448189 0  -0.694367 0 0.704782  7.680837e-06
539 1 1.000000  -22.882367 -1.268894 0  -0.967429 -25.752715 0  -4.757719 0 0.735824  5.886703e-06
902 1 1.000000  26.137200 23.564496 0  -2.670785 -15.243546 0  -1.593300 0 0.224245  4.531428e-06
924 1 1.000000  18.226459 -28.190921 0  -1.909854 -37.875746 0  4.389245 0 0.517466  2.644518e-06
902 1 1.000000  29.580044 10.618549 0  0.958681 -18.349911 0  1.628998 0 0.384724  5.156972e-06
2109 1 1.000000  -0.718012 -32.430186 0  -2.310123 -39.698992 0  -2.289794 0 0.835205  3.321623e-06
1259 1 1.000000  -38.455520 -9.751806 0  2.701042 -29.606104 0  1.581698 0 0.548365  3.309150e-06
756 1 1.000000  -27.212354 8.633791 0  -1.976976 -17.371617 0  1.586357 0 0.622970  4.742657e-06
683 1 1.000000  39.958173 6.739156 0  3.829203 -23.452994 0  -1.163994 0 1.005671  7.398917e-06
2109 1 1.000000  4.494794 44.368647 0  -1.093170 2.801735 0  2.076277 0 0.602968  9.158876e-06
1078 1 1.000000  -49.601000 17.278876 0  -0.064709 -15.916301 0  1.618204 0 0.713646  2.296940e-06
2176 1 1.000000  13.748899 16.287965 0  0.465477 -17.488618 0  1.577767 0 0.415902  4.078475e-06
826 1 1.000000  -15.081037 -19.756945 0  -1.023823 -32.306661 0  -1.222468 0 0.404678  5.108619e-06
902 1 1.000000  34.586812 -34.461451 0  -3.018059 -40.032432 0  -1.897273 0 0.572783  2.293555e-06
2176 1 1.000000  6.803524 -5.087690 0  0.814877 -26.247224 0  0.516769 0 0.500429  4.791586e-06
1259 1 1.000000  -45.466602 -18.655561 0  0.313231 -30.642035 0  4.800124 0 0.416055  2.894524e-06
756 1 1.000000  -28.970034 -27.751426 0  -0.327161 -38.176074 0  -2.575642 0 0.626411  3.708464e-06
924 1 1.000000  19.907455 -22.680350 0  -0.087011 -36.652326 0  1.558518 0 0.528653  3.353532e-06
902 1 1.000000  30.312267 -4.730412 0  2.939238 -24.301588 0  1.523343 0 0.461488  4.760463e-06
826 1 1.000000  -10.030285 28.728138 0  1.491477 -8.534736 0  1.612779 0 0.507940  5.597258e-06
924 1 1.000000  14.875246 43.589295 0  -0.607605 -0.122603 0  2.367053 0 0.363570  5.036949e-06
539 1 1.000000  -27.896200 6.246615 0  -1.942084 -19.222219 0  1.355850 0 0.934483  6.648801e-06
1086 1 1.000000  45.721183 -13.798501 0  -2.260840 -29.316120 0  1.551855 0 0.474533  3.706396e-06
683 1 1.000000  41.069733 -15.416094 0  -5.548730 -32.794123 0  -1.658273 0 0.473066  3.008167e-06
1086 1 1.000000  46.082099 -43.416916 0  2.236343 -50.517722 0  3.861821 0 0.272419  3.684721e-07
2109 1 1.000000  -2.574367 -44.032122 0  -2.606518 -50.905309 0  -4.569695 0 0.177679  4.270561e-07
1078 1 1.000000  -47.617041 44.618107 0  0.213431 -1.686456 0  1.543962 0 0.460360  6.221440e-06
1259 1 1.000000  -32.097943 -17.388597 0  -0.477826 -34.027585 0  1.506753 0 0.290231  3.113885e-06
756 1 1.000000  -31.975395 23.837505 0  0.554532 -9.236466 0  1.144438 0 0.922172  7.978156e-06
2176 1 1.000000  4.916108 -26.713854 0  1.077759 -35.784092 0  4.275762 0 0.561760  2.855628e-06
2109 1 1.000000  -7.442506 7.666868 0  1.327918 -17.690431 0  -1.444367 0 0.753579  5.245121e-06
2176 1 1.000000  4.812700 8.268750 0  -0.147570 -7.168691 0  5.375112 0 0.712799  7.452040e-06
2176 1 1.000000  6.184678 3.239434 0  3.137098 -20.204312 0  4.564947 0 0.463646  4.367627e-06
756 1 1.000000  -32.042416 -14.085289 0  0.811447 -32.048193 0  -1.762406 0 0.601786  5.161322e-06
1086 1 1.000000  43.541552 20.489824 0  -0.020499 -10.379701 0  4.198190 0 0.561641  5.507023e-06
683 1 1.000000  37.157050 -0.924475 0  3.750992 -23.240383 0  1.854585 0 0.663819  6.089832e-06
756 1 1.000000  -30.806443 10.905229 0  -4.966198 -17.045348 0  0.229776 0 0.592305  4.058533e-06
683 1 1.000000  38.599951 45.266727 0  0.189610 -3.019514 0  -1.643040 0 0.499018  6.345472e-06
902 1 1.000000  35.780691 -37.300376 0  6.201716 -50.505708 0  0.150861 0 0.194307  1.465307e-06
