26.9
       1.432,        1.411,        1.369,        1.217,        0.294,        0.35 ,        1.487,        1.469,        1.408,        1.12 ,        0.315,        0.29 
       1.422,        1.41 ,        1.412,        1.304,        0.879,        0.645,        1.478,        1.497,        1.439,        1.084,        0.244,        0.271
       1.464,        1.37 ,        1.412,        1.289,        0.62 ,        0.922,        1.477,        1.497,        1.445,        1.12 ,        0.255,        0.297
       1.54 ,        1.452,        1.408,        1.333,        0.473,        0.388,        1.509,        1.493,        1.458,        1.158,        0.246,        0.254
       1.476,        1.438,        1.371,        1.258,        0.264,        0.801,        1.474,        1.446,        1.409,        1.104,        0.232,        0.269
       1.494,        1.445,        1.402,        1.291,        0.253,        0.258,        1.542,        1.467,        1.429,        1.106,        0.273,        0.271
       1.496,        1.472,        1.394,        1.295,        0.263,        0.253,        1.515,        1.458,        1.418,        1.108,        0.253,        0.262
       1.504,        1.484,        1.46 ,        1.285,        0.271,        0.289,        1.559,        1.502,        1.452,        1.092,        0.268,        0.293

