26.0
       0.248,        0.277,        0.285,        0.268,        0.267,        0.277,        0.277,        0.289,        0.284,        0.291,        0.283,        0.299
       0.252,        0.249,        0.287,        0.285,        0.245,        0.253,        0.257,        0.259,        0.255,        0.247,        0.244,        0.244
       0.271,        0.246,        0.254,        0.274,        0.248,        0.243,        0.259,        0.269,        0.266,        0.247,        0.253,        0.236
       0.254,        0.251,        0.251,        0.265,        0.242,        0.252,        0.259,        0.263,        0.253,        0.249,        0.25 ,        0.262
       0.24 ,        0.249,        0.245,        0.227,        0.237,        0.223,        0.231,        0.233,        0.243,        0.235,        0.257,        0.252
       0.281,        0.259,        0.279,        0.302,        0.266,        0.264,        0.281,        0.272,        0.268,        0.259,        0.28 ,        0.276
       0.264,        0.254,        0.25 ,        0.265,        0.259,        0.243,        0.254,        0.228,        0.247,        0.252,        0.262,        0.26 
       0.254,        0.258,        0.273,        0.253,        0.279,        0.281,        0.272,        0.251,        0.258,        0.266,        0.268,        0.281

