25.9
       0.695,        0.72 ,        0.628,        0.347,        0.269,        0.273,        0.771,        0.728,        0.615,        0.352,        0.287,        0.29 
       0.725,        0.714,        0.594,        0.375,        0.246,        0.244,        0.777,        0.72 ,        0.59 ,        0.349,        0.244,        0.251
       0.716,        0.726,        0.611,        0.38 ,        0.242,        0.249,        0.786,        0.797,        0.597,        0.344,        0.258,        0.258
       0.743,        0.698,        0.593,        0.372,        0.244,        0.241,        0.774,        0.707,        0.593,        0.345,        0.245,        0.254
       0.391,        0.386,        0.291,        0.233,        0.236,        0.218,        0.412,        0.346,        0.282,        0.239,        0.251,        0.257
       0.409,        0.387,        0.319,        0.304,        0.262,        0.267,        0.464,        0.367,        0.296,        0.266,        0.279,        0.274
       0.4  ,        0.378,        0.309,        0.266,        0.258,        0.238,        0.426,        0.324,        0.285,        0.25 ,        0.249,        0.263
       0.401,        0.378,        0.317,        0.263,        0.275,        0.27 ,        0.431,        0.355,        0.283,        0.267,        0.268,        0.292

