 ,X,Y
1,57.574,354.625
2,156.661,354.416
3,158.330,444.533
4,60.703,444.533
5,255.121,351.913
6,356.085,349.410
7,357.754,438.692
8,258.459,441.195
9,453.711,346.072
10,556.344,345.238
11,555.509,434.520
12,456.214,436.188
13,652.301,341.066
14,751.596,340.231
15,754.099,428.679
16,654.804,430.348
