 ,X,Y
1,50.899,349.618
2,149.985,346.072
3,149.985,436.188
4,56.531,439.526
5,247.611,345.238
6,348.575,341.900
7,349.410,435.354
8,250.949,436.188
9,447.870,340.231
10,545.496,337.728
11,547.999,431.182
12,447.870,427.844
13,644.791,334.390
14,744.921,334.390
15,744.921,422.838
16,648.129,424.507
