 ,X,Y
1,60.912,354.625
2,157.495,352.747
3,162.502,443.698
4,65.710,446.201
5,257.624,349.410
6,361.091,346.906
7,362.760,436.188
8,260.962,437.857
9,455.380,344.403
10,558.012,341.066
11,555.509,434.520
12,461.221,434.520
13,653.970,341.066
14,751.596,336.893
15,756.602,427.844
16,658.976,430.348
