 ,X,Y
1,40.052,115.983
2,137.469,109.934
3,138.304,181.693
4,40.678,185.865
5,235.930,110.768
6,337.728,109.934
7,336.893,175.018
8,240.102,177.521
9,437.857,109.934
10,537.152,107.430
11,537.987,173.349
12,441.195,175.852
13,635.613,104.927
14,733.239,102.424
15,734.908,169.177
16,637.281,174.183
