 ,X,Y
1,53.402,338.771
2,149.151,336.893
3,153.323,423.672
4,57.366,427.844
5,250.949,332.721
6,346.072,331.053
7,351.078,422.838
8,254.287,426.175
9,447.870,329.384
10,547.999,326.881
11,548.834,416.997
12,452.877,418.666
13,648.129,326.046
14,747.424,324.377
15,749.093,414.494
16,649.798,414.494
