 ,X,Y
1,46.727,92.620
2,147.482,88.239
3,148.317,154.157
4,48.187,156.661
5,246.777,88.239
6,345.238,89.908
7,346.072,150.820
8,250.115,150.820
9,446.201,83.233
10,545.496,81.564
11,547.999,144.145
12,448.705,146.648
13,646.460,77.392
14,744.921,77.392
15,748.258,141.641
16,649.798,143.310
