 ,X,Y
1,56.740,349.618
2,156.661,346.072
3,157.495,437.857
4,57.366,439.526
5,254.287,344.403
6,354.416,341.066
7,356.919,434.520
8,257.624,436.188
9,450.373,341.066
10,551.337,340.231
11,553.840,431.182
12,453.711,430.348
13,649.798,337.728
14,749.093,332.721
15,751.596,426.175
16,652.301,427.010
