 ,X,Y
1,34.211,348.784
2,134.966,345.238
3,134.132,437.857
4,37.340,441.195
5,232.592,341.900
6,331.053,339.397
7,332.721,434.520
8,237.599,437.857
9,458.718,336.893
10,561.350,334.390
11,561.350,423.672
12,462.055,427.010
13,658.142,332.721
14,757.437,331.053
15,759.106,421.169
16,661.479,421.169
