 ,X,Y
1,45.684,331.053
2,147.482,328.549
3,147.482,417.831
4,48.187,419.500
5,244.274,325.212
6,344.403,323.543
7,345.238,414.494
8,247.611,416.997
9,442.029,321.874
10,542.159,319.371
11,544.662,407.818
12,449.539,411.156
13,641.454,315.199
14,739.080,311.027
15,740.748,403.646
16,644.791,405.315
