 ,X,Y
1,36.714,91.785
2,137.469,90.742
3,139.972,154.157
4,37.340,156.661
5,235.095,85.736
6,337.728,84.067
7,339.397,151.654
8,236.764,152.489
9,435.354,79.895
10,537.987,78.226
11,539.655,141.641
12,438.692,144.979
13,637.281,76.557
14,736.576,74.054
15,740.748,139.972
16,640.619,141.641
