 ,X,Y
1,61.746,337.102
2,160.833,336.059
3,159.164,420.335
4,64.875,422.838
5,260.962,331.053
6,361.091,327.715
7,360.257,417.831
8,262.631,419.500
9,457.883,326.881
10,556.344,324.377
11,558.012,411.156
12,458.718,413.659
13,658.142,323.543
14,754.933,320.205
15,756.602,411.156
16,658.976,411.156
