 ,X,Y
1,46.727,356.294
2,144.145,354.416
3,147.482,442.029
4,49.856,445.367
5,246.777,351.078
6,346.072,348.575
7,345.238,440.360
8,250.115,444.533
9,444.533,345.238
10,541.324,343.569
11,543.827,435.354
12,448.705,439.526
13,642.288,341.066
14,739.080,341.066
15,743.252,430.348
16,645.626,434.520
