 ,X,Y
1,49.230,352.956
2,150.820,350.244
3,150.820,437.857
4,49.856,437.857
5,245.108,346.072
6,347.741,344.403
7,350.244,436.188
8,249.280,436.188
9,444.533,341.066
10,544.662,338.562
11,547.999,427.844
12,449.539,428.679
13,643.122,336.059
14,743.252,334.390
15,744.086,419.500
16,647.294,424.507
