 ,X,Y
1,69.256,357.962
2,167.508,354.416
3,170.846,446.201
4,70.716,447.036
5,265.969,353.582
6,367.767,351.078
7,369.436,440.360
8,270.975,441.195
9,462.890,347.741
10,561.350,346.906
11,564.688,437.023
12,467.062,437.857
13,664.817,343.569
14,759.940,339.397
15,761.609,432.016
16,665.651,433.685
