 ,X,Y
1,58.409,349.618
2,158.330,346.906
3,161.667,432.851
4,59.869,434.520
5,254.287,341.066
6,357.754,338.562
7,358.588,427.844
8,259.293,430.348
9,452.042,339.397
10,554.675,333.556
11,556.344,421.169
12,457.883,424.507
13,650.632,334.390
14,751.596,331.887
15,754.099,416.163
16,654.804,420.335
