 ,X,Y
1,53.402,93.454
2,150.820,90.742
3,153.323,154.157
4,52.359,157.495
5,250.949,87.405
6,348.575,85.736
7,354.416,149.985
8,254.287,153.323
9,450.373,83.233
10,547.165,81.564
11,553.840,147.482
12,452.877,149.151
13,649.798,80.729
14,744.921,79.060
15,747.424,140.807
16,652.301,144.145
