 ,X,Y
1,64.875,355.251
2,160.833,354.416
3,165.005,445.367
4,65.710,447.870
5,262.631,351.078
6,362.760,346.906
7,363.595,439.526
8,266.803,442.864
9,459.552,346.906
10,560.516,344.403
11,560.516,437.857
12,464.558,437.857
13,658.976,342.734
14,754.933,341.066
15,756.602,431.182
16,661.479,432.851
