 ,X,Y
1,51.733,352.956
2,149.985,350.244
3,154.157,441.195
4,55.697,444.533
5,250.115,348.575
6,353.582,344.403
7,351.913,437.857
8,254.287,437.857
9,447.870,342.734
10,547.999,341.066
11,547.999,432.016
12,452.877,434.520
13,644.791,337.728
14,747.424,335.225
15,744.921,431.182
16,652.301,432.016
