 ,X,Y
1,40.886,357.962
2,137.469,354.416
3,140.807,444.533
4,44.015,446.201
5,238.433,350.244
6,338.562,346.906
7,337.728,440.360
8,244.274,441.195
9,466.227,342.734
10,562.184,341.066
11,565.522,437.023
12,467.062,437.023
13,665.651,338.562
14,762.443,337.728
15,764.112,427.010
16,666.486,426.175
