6002 64 70	100 110
1 1 1.000000  -42.171578 -26.992153 0  -0.518954 -38.057484 0  4.740787 0 0.870897  3.428684e-06
1 1 1.000000  -27.550794 -24.772661 0  0.423583 -36.112068 0  1.546863 0 0.799129  3.205872e-06
1 1 1.000000  22.334776 24.801948 0  -0.958861 -12.132486 0  1.922105 0 0.767807  9.426272e-06
1 1 1.000000  -11.946352 36.429468 0  0.871692 -6.455700 0  1.114892 0 0.644257  7.696819e-06
1 1 1.000000  2.028220 38.189605 0  -2.355127 -6.295301 0  1.334705 0 0.541734  7.596503e-06
1 1 1.000000  -26.738555 -10.675207 0  1.368979 -28.174010 0  -1.530178 0 0.916012  5.188800e-06
1 1 1.000000  -34.335933 18.762394 0  -4.549955 -12.928473 0  3.449771 0 0.303850  5.225665e-06
0 1 1.000000  32.414104 19.396090 0  -1.642153 -8.997828 0  2.270840 0 0.191683  5.192692e-06
1 1 1.000000  -37.430428 31.306829 0  0.789758 -7.173819 0  1.888967 0 0.530415  5.607344e-06
0 1 1.000000  39.660052 -34.418875 0  -1.085337 -44.225337 0  1.288937 0 0.430687  1.946475e-06
1 1 1.000000  5.789907 -13.435610 0  -1.415703 -34.400428 0  -4.523324 0 0.958407  4.962047e-06
1 1 1.000000  -19.356690 -29.076674 0  1.181845 -39.006523 0  1.885035 0 0.385124  2.127011e-06
0 1 1.000000  31.095606 8.817793 0  0.987831 -19.569715 0  5.116622 0 0.762009  8.207887e-06
1 1 1.000000  -34.226263 -1.541103 0  -0.225953 -28.103655 0  1.425301 0 0.336546  5.986019e-06
1 1 1.000000  -35.498924 5.197927 0  -0.281418 -20.752029 0  -1.377078 0 0.637141  4.730029e-06
1 1 1.000000  22.332971 39.097626 0  -2.404768 -7.658322 0  -1.029067 0 0.523591  8.488546e-06
1 1 1.000000  -41.504959 6.728752 0  -0.258967 -18.680962 0  4.909483 0 0.385946  3.942263e-06
1 1 1.000000  -1.183689 -3.194049 0  -0.915666 -22.156055 0  -1.575637 0 0.500393  5.217727e-06
1 1 1.000000  23.232583 -6.055778 0  -1.247262 -23.975881 0  1.590798 0 0.832521  5.056482e-06
0 1 1.000000  36.028426 -14.548843 0  0.118149 -32.292110 0  1.742845 0 0.449555  4.292802e-06
1 1 1.000000  -7.257353 18.577458 0  0.985862 -17.200980 0  1.435797 0 0.428033  5.352333e-06
1 1 1.000000  -19.171055 -23.309730 0  2.007797 -34.896618 0  -1.559031 0 1.075224  4.137880e-06
0 1 1.000000  27.944223 23.328609 0  0.770943 -12.380300 0  4.546218 0 0.182378  4.087089e-06
1 1 1.000000  20.009360 42.012798 0  -2.772246 -6.455366 0  0.684080 0 0.497242  7.080344e-06
1 1 1.000000  -41.355223 43.175045 0  0.348421 -3.847224 0  1.404150 0 0.822998  6.098825e-06
1 1 1.000000  -6.836130 34.636717 0  1.526235 -7.583452 0  1.808414 0 0.396667  5.893617e-06
1 1 1.000000  -31.014376 25.338768 0  2.976407 -12.982688 0  1.533197 0 0.382873  7.235081e-06
1 1 1.000000  11.348325 29.470238 0  0.878109 -10.781351 0  1.494722 0 0.625584  7.263898e-06
1 1 1.000000  -48.796971 8.338841 0  0.167257 -18.473743 0  4.663814 0 0.338206  4.119486e-06
1 1 1.000000  -45.088544 44.490628 0  1.034933 -2.247728 0  1.549024 0 0.416793  3.534922e-06
1 1 1.000000  -14.885933 44.259413 0  1.732885 -0.681880 0  1.802899 0 0.217870  4.521030e-06
1 1 1.000000  21.188768 37.398770 0  -0.528555 -3.970445 0  -1.729763 0 0.664224  7.158185e-06
1 1 1.000000  23.396171 14.522894 0  -1.261554 -17.291202 0  1.337753 0 0.505991  5.580928e-06
1 1 1.000000  -4.576969 -37.750685 0  -3.802441 -45.396934 0  -4.267059 0 0.749348  1.194364e-06
0 1 1.000000  39.380283 46.002111 0  -1.042988 -2.265680 0  1.681647 0 1.084290  7.717929e-06
1 1 1.000000  -41.623680 28.227013 0  1.255201 -10.033331 0  1.890600 0 0.930268  6.102271e-06
0 1 1.000000  44.070656 -7.867046 0  -1.311268 -27.680587 0  1.553714 0 0.760971  5.553718e-06
0 1 1.000000  42.763977 -17.836587 0  -0.422116 -32.226471 0  1.008526 0 0.615421  4.260474e-06
1 1 1.000000  -34.316780 -14.382044 0  2.675949 -25.325722 0  -1.640694 0 0.872978  4.016346e-06
0 1 1.000000  30.573295 32.248457 0  -0.122379 -6.722941 0  4.742741 0 1.125655  9.033123e-06
0 1 1.000000  38.228489 50.110147 0  -3.070196 0.550358 0  3.157837 0 0.696640  4.975397e-06
0 1 1.000000  32.567371 -19.249118 0  1.407145 -33.201661 0  4.588857 0 1.123194  4.672111e-06
0 1 1.000000  29.537996 -15.101594 0  0.381370 -31.582503 0  1.631747 0 0.575043  3.647489e-06
1 1 1.000000  -42.457387 21.992543 0  -4.485495 -13.208621 0  0.320226 0 0.315338  4.192315e-06
1 1 1.000000  -32.677774 44.186023 0  -1.839983 5.520542 0  1.623433 0 0.605111  4.749922e-06
1 1 1.000000  7.538067 14.372428 0  2.216790 -14.167240 0  -1.586566 0 0.545909  5.652852e-06
1 1 1.000000  -16.580133 -22.997382 0  0.705542 -41.106646 0  1.465906 0 0.281937  2.715192e-06
0 1 1.000000  48.761672 7.211324 0  1.231624 -21.536580 0  1.352840 0 0.501541  3.657458e-06
0 1 1.000000  36.777834 22.305456 0  -0.773698 -12.387553 0  1.037005 0 0.733055  6.477096e-06
1 1 1.000000  5.483508 -17.683387 0  0.365266 -35.529865 0  -1.372882 0 0.780376  4.385987e-06
1 1 1.000000  -23.362472 37.102320 0  1.160336 -6.120681 0  -1.890200 0 0.620670  6.885113e-06
0 1 1.000000  45.870401 32.417044 0  1.344671 -6.332413 0  -1.436202 0 0.327097  4.302141e-06
1 1 1.000000  -34.716607 -27.629289 0  -1.243793 -38.709059 0  1.919395 0 0.304826  2.562835e-06
1 1 1.000000  -47.390760 40.184911 0  0.765006 -2.911512 0  1.502551 0 0.338928  4.460695e-06
0 1 1.000000  44.653158 7.073115 0  2.507273 -15.297127 0  6.199816 0 0.082819  3.625916e-06
0 1 1.000000  49.589637 23.046565 0  -2.195249 -6.949892 0  4.919717 0 0.268526  4.039731e-06
1 1 1.000000  19.521310 33.927332 0  1.919849 -9.279217 0  1.043682 0 0.511444  7.111685e-06
1 1 1.000000  -45.540563 6.611265 0  0.871093 -21.481042 0  1.796513 0 0.782240  5.760329e-06
1 1 1.000000  -45.847373 13.446029 0  -2.228715 -19.774184 0  1.235584 0 0.331583  5.653973e-06
1 1 1.000000  22.398442 -6.505054 0  -2.226891 -17.903490 0  1.398435 0 0.258633  3.474833e-06
1 1 1.000000  -30.543887 -17.018084 0  2.677074 -34.644814 0  1.495839 0 0.178725  2.244396e-06
0 1 1.000000  44.974287 -8.944227 0  0.249892 -29.499977 0  4.379339 0 0.243316  3.671269e-06
0 1 1.000000  40.036646 36.279717 0  -1.802334 -7.317491 0  1.009004 0 0.916808  9.071798e-06
1 1 1.000000  -10.800406 32.043222 0  0.005402 -10.016119 0  3.034060 0 0.575610  8.083392e-06
1 1 1.000000  -20.253070 40.255489 0  0.902521 -6.261461 0  4.566277 0 0.299837  5.193354e-06
1 1 1.000000  -19.476909 -12.527640 0  1.237584 -27.432662 0  -1.754470 0 0.593939  4.523343e-06
1 1 1.000000  -46.060960 33.243785 0  0.444347 -2.609540 0  5.343299 0 0.225805  4.552680e-06
1 1 1.000000  -8.942809 33.526519 0  0.225550 -6.601138 0  1.711034 0 0.799923  8.194092e-06
0 1 1.000000  33.859762 40.355149 0  -2.093178 -4.617231 0  -0.924426 0 0.728359  6.915249e-06
1 1 1.000000  -6.728455 -18.200980 0  -1.655784 -34.975824 0  3.463231 0 0.307955  3.167426e-06
1 1 1.000000  6.126407 7.295818 0  1.003543 -19.516897 0  1.696984 0 0.328734  4.213989e-06
1 1 1.000000  -6.848049 -11.836929 0  0.144675 -31.918327 0  4.517131 0 0.487724  3.797906e-06
0 1 1.000000  39.186403 5.408667 0  -0.500073 -21.709382 0  4.038569 0 0.546090  7.395087e-06
1 1 1.000000  20.825951 27.312539 0  -0.777896 -10.765387 0  -0.055184 0 0.304184  4.222595e-06
1 1 1.000000  -8.831408 45.355030 0  -0.819069 -1.266198 0  1.649765 0 0.549639  5.219725e-06
0 1 1.000000  48.927964 16.377417 0  -0.010012 -8.835610 0  4.852532 0 1.024493  7.819047e-06
1 1 1.000000  -0.282131 -30.877714 0  -0.427468 -44.320710 0  -0.874688 0 0.883867  3.254808e-06
1 1 1.000000  -25.409978 -45.025057 0  0.226666 -47.947537 0  1.800950 0 0.364434  3.953823e-07
1 1 1.000000  -49.620648 19.889834 0  -0.168735 -14.158657 0  1.488562 0 0.676910  3.575270e-06
1 1 1.000000  13.908062 46.027578 0  -1.152358 -3.347672 0  1.319883 0 0.833295  7.534938e-06
1 1 1.000000  -30.000067 -44.743710 0  1.623369 -26.266866 0  1.365322 0 0.214355  4.787798e-07
