 ,X,Y
1,50.3894,280
2,151,277
3,151,358
4,53,362
5,248,274
6,347,274
7,348,356
8,251,350
9,448,272
10,547,270
11,545,353
12,450,359
13,644,269
14,742,267
15,742,348
16,647,352
