 ,X,Y
1,37.549,296.216
2,137.469,294.339
3,136.635,376.945
4,41.512,378.614
5,236.764,293.504
6,334.390,293.504
7,335.225,371.104
8,237.599,372.773
9,432.016,290.166
10,531.311,288.498
11,532.980,370.270
12,434.520,371.939
13,629.772,285.994
14,727.398,284.326
15,729.901,365.263
16,633.944,368.601
