 ,X,Y
1,66.753,291.209
2,168.342,290.166
3,167.508,371.939
4,71.551,373.608
5,265.134,287.663
6,363.595,285.994
7,364.429,368.601
8,266.803,368.601
9,463.724,285.160
10,562.184,285.160
11,563.019,364.429
12,464.558,366.098
13,660.645,281.822
14,757.437,280.154
15,759.106,361.091
16,663.148,362.760
