 ,X,Y
1,65.084,171.054
2,166.674,165.839
3,166.674,248.446
4,65.710,252.618
5,265.134,165.005
6,367.767,162.502
7,367.767,244.274
8,265.969,246.777
9,465.393,161.667
10,564.688,159.164
11,566.357,240.936
12,464.558,243.439
13,664.817,159.164
14,764.946,156.661
15,764.946,237.599
16,665.651,240.102
