 ,X,Y
1,60.912,182.736
2,157.495,181.693
3,159.164,264.300
4,59.035,267.637
5,256.790,183.362
6,355.251,178.355
7,356.919,260.128
8,257.624,264.300
9,457.049,179.190
10,553.840,176.687
11,555.509,256.790
12,455.380,260.128
13,655.639,175.018
14,755.768,173.349
15,757.437,251.784
16,657.307,255.121
