 ,X,Y
1,55.071,175.226
2,152.489,173.349
3,152.489,251.784
4,57.366,254.287
5,254.287,171.680
6,351.078,170.846
7,353.582,247.611
8,255.956,250.115
9,460.386,161.667
10,551.337,161.667
11,553.840,242.605
12,458.718,245.943
13,658.142,157.495
14,749.093,157.495
15,753.265,239.267
16,656.473,241.771
