 ,X,Y
1,51.733,242.814
2,154.157,240.102
3,154.992,328.549
4,54.028,330.218
5,251.784,239.267
6,350.244,239.267
7,351.078,324.377
8,252.618,326.046
9,447.036,235.095
10,547.999,234.261
11,549.668,320.205
12,452.042,321.874
13,644.791,230.923
14,744.921,230.089
15,748.258,314.364
16,648.963,316.033
