 ,X,Y
1,33.376,280.362
2,136.635,277.650
3,137.469,362.760
4,35.671,365.263
5,230.089,278.485
6,336.059,275.147
7,335.225,355.251
8,233.427,357.754
9,431.182,275.147
10,532.980,271.809
11,533.815,353.582
12,433.685,356.919
13,627.269,270.141
14,732.404,268.472
15,732.404,348.575
16,633.109,351.913
