 ,X,Y
1,70.091,163.545
2,167.508,159.998
3,169.177,240.936
4,69.882,242.605
5,269.306,161.667
6,364.429,157.495
7,366.932,236.764
8,270.141,239.267
9,467.896,156.661
10,563.853,154.992
11,564.688,232.592
12,468.730,236.764
13,668.155,153.323
14,764.946,153.323
15,764.946,228.420
16,668.155,231.758
