 ,X,Y
1,55.071,199.424
2,154.157,195.044
3,155.826,275.981
4,56.531,279.319
5,255.956,195.044
6,353.582,192.540
7,354.416,273.478
8,257.624,275.981
9,454.545,192.540
10,553.006,189.203
11,553.840,269.306
12,456.214,272.644
13,653.135,189.203
14,751.596,186.699
15,753.265,265.134
16,654.804,267.637
