 ,X,Y
1,51.733,264.508
2,154.157,262.631
3,152.489,345.238
4,54.028,346.072
5,250.115,260.962
6,349.410,258.459
7,348.575,341.066
8,251.784,341.066
9,446.201,256.790
10,544.662,254.287
11,545.496,337.728
12,450.373,339.397
13,643.957,250.949
14,743.252,250.949
15,743.252,332.721
16,647.294,334.390
