 ,X,Y
1,54.237,161.876
2,148.317,160.833
3,152.489,245.943
4,53.194,250.115
5,251.784,157.495
6,346.906,155.826
7,350.244,245.108
8,250.115,245.943
9,447.870,154.157
10,542.993,151.654
11,547.999,241.771
12,447.036,242.605
13,649.798,149.985
14,740.748,147.482
15,745.755,234.261
16,647.294,238.433
