 ,X,Y
1,68.422,187.743
2,159.164,185.031
3,161.667,271.809
4,65.710,274.313
5,267.637,182.527
6,354.416,181.693
7,358.588,268.472
8,266.803,270.141
9,463.724,180.024
10,553.006,179.190
11,556.344,263.465
12,461.221,266.803
13,661.479,175.018
14,751.596,175.018
15,753.265,259.293
16,658.976,261.796
