 ,X,Y
1,27.536,276.190
2,131.628,274.313
3,130.794,356.919
4,31.499,360.257
5,227.586,270.975
6,329.384,270.975
7,329.384,351.078
8,230.923,355.251
9,457.341,269.306
10,554.470,267.637
11,553.636,346.072
12,461.679,351.078
13,655.262,264.300
14,750.723,264.300
15,749.557,344.403
16,658.434,347.741
