 ,X,Y
1,59.243,161.876
2,153.323,159.164
3,156.661,245.108
4,59.869,249.280
5,256.790,159.164
6,350.244,155.826
7,356.085,242.605
8,255.121,245.943
9,457.049,154.992
10,547.999,153.323
11,553.006,240.102
12,453.711,241.771
13,657.307,149.151
14,745.755,150.820
15,751.596,235.930
16,654.804,238.433
