 ,X,Y
1,58.409,197.755
2,152.489,195.044
3,154.992,281.822
4,57.366,283.491
5,257.624,193.375
6,351.913,192.540
7,353.582,277.650
8,255.121,279.319
9,455.380,191.706
10,548.834,190.037
11,552.172,274.313
12,452.877,275.981
13,654.804,185.865
14,746.589,185.031
15,749.093,269.306
16,650.632,270.975
