 ,X,Y
1,46.727,307.898
2,146.648,306.855
3,145.813,387.793
4,48.187,388.627
5,244.274,303.517
6,342.734,300.179
7,346.072,381.952
8,249.280,385.289
9,442.864,301.014
10,542.993,300.179
11,543.827,379.448
12,447.870,381.117
13,640.619,296.842
14,737.411,296.007
15,738.245,375.276
16,644.791,378.614
