 ,X,Y
1,61.746,160.207
2,159.998,154.992
3,162.502,235.930
4,63.207,236.764
5,262.631,155.826
6,357.754,152.489
7,361.926,230.089
8,264.300,233.427
9,461.221,152.489
10,557.178,149.985
11,561.350,228.420
12,462.055,230.089
13,660.645,148.317
14,755.768,145.813
15,760.774,224.248
16,660.645,227.586
