 ,X,Y
1,31.708,292.044
2,130.794,290.166
3,132.463,374.442
4,33.168,376.111
5,230.923,287.663
6,329.384,285.994
7,329.384,371.939
8,233.427,371.939
9,427.010,284.326
10,523.802,284.326
11,523.802,366.098
12,432.851,368.601
13,627.269,282.657
14,721.557,280.988
15,722.391,361.091
16,628.937,364.429
