 ,X,Y
1,46.727,287.037
2,150.820,286.829
3,149.151,371.104
4,50.690,371.939
5,244.274,284.326
6,348.575,281.822
7,347.741,363.595
8,249.280,365.263
9,442.864,279.319
10,546.331,277.650
11,547.165,360.257
12,446.201,362.760
13,640.619,275.981
14,742.417,275.147
15,744.921,356.919
16,643.957,359.423
