 ,X,Y
1,80.938,171.889
2,177.521,172.514
3,178.355,253.452
4,79.895,260.128
5,284.326,170.011
6,371.104,166.674
7,375.276,251.784
8,278.485,254.287
9,479.578,165.839
10,570.529,165.005
11,573.866,246.777
12,476.240,251.784
13,678.168,160.833
14,769.118,159.998
15,770.787,245.943
16,673.161,247.611
