 ,X,Y
1,60.078,153.532
2,155.826,149.151
3,158.330,229.254
4,59.035,231.758
5,260.128,149.151
6,356.085,147.482
7,357.754,225.917
8,258.459,228.420
9,457.883,145.813
10,555.509,142.476
11,556.344,221.745
12,457.883,224.248
13,658.142,141.641
14,753.265,139.972
15,755.768,218.407
16,659.811,220.910
