 ,X,Y
1,67.587,158.538
2,167.508,155.826
3,170.011,235.095
4,66.544,238.433
5,265.969,157.495
6,367.767,151.654
7,368.601,233.427
8,270.141,235.095
9,471.234,143.310
10,568.025,142.476
11,571.363,229.254
12,470.399,232.592
13,670.658,139.138
14,764.112,139.138
15,766.615,224.248
16,669.824,228.420
