 ,X,Y
1,38.383,235.304
2,141.641,233.427
3,142.476,319.371
4,43.181,320.205
5,236.764,229.254
6,340.231,228.420
7,338.562,315.199
8,240.936,316.868
9,434.520,225.917
10,537.152,225.082
11,537.152,312.696
12,437.023,315.199
13,632.275,222.579
14,734.908,220.910
15,734.908,308.524
16,635.613,310.192
